,smiles,sequence,interactions
5268,1304,1800,0
5269,2140,195,1
5270,3356,1990,0
5271,211,998,1
5272,2590,386,1
5273,795,1992,0
5274,2946,31,0
5275,3357,1605,0
5276,165,402,1
5277,3358,347,0
5278,1176,29,1
5279,398,934,0
5280,3359,449,0
5281,810,940,0
5282,3360,1599,0
5283,406,1610,1
5284,1118,1734,1
5285,2322,1747,0
5286,3361,403,1
5287,2521,405,1
5288,212,515,0
5289,2030,208,1
5290,1099,77,1
5291,467,988,0
5292,2565,103,1
5293,2417,1831,0
5294,1930,695,0
5295,1067,77,1
5296,3363,296,0
5297,694,1275,1
5298,376,1191,0
5299,2272,1993,0
5300,3364,1590,1
5301,3361,803,1
5302,3365,1768,0
5303,778,70,0
5304,3366,1445,0
5305,3367,1139,0
5306,3232,1985,0
5307,3001,1292,0
5308,1408,825,0
5309,2502,77,1
5310,148,337,1
5311,3336,1175,1
5312,648,253,1
5313,1602,1767,0
5314,1646,1730,1
5315,530,1994,0
5316,1046,148,1
5317,790,710,0
5318,2386,1059,0
5319,2113,208,1
5320,2862,92,1
5321,372,1995,1
5322,662,670,1
5323,2502,125,1
5324,286,1488,1
5325,3090,277,0
5326,3240,1573,0
5327,303,652,0
5328,3131,792,1
5329,3369,565,1
5330,497,1066,0
5331,3370,1799,0
5332,1434,660,0
5333,2137,1881,0
5334,1414,140,1
5335,2806,148,0
5336,264,518,1
5337,2620,1830,0
5338,432,1442,1
5339,1159,87,1
5340,3375,128,0
5341,3376,1070,1
5342,1135,14,1
5343,1053,986,0
5344,3328,990,0
5345,3377,248,0
5346,1686,1035,1
5347,1909,1895,0
5348,3095,178,0
5349,1528,309,0
5350,2137,148,1
5351,3379,244,1
5352,3352,932,0
5353,315,675,0
5354,1075,77,1
5355,2189,800,0
5356,986,994,1
5357,1435,643,0
5358,166,8,1
5359,882,1996,1
5360,547,1067,0
5361,2645,1997,0
5362,3001,1622,0
5363,65,1397,1
5364,3382,759,1
5365,3383,381,1
5366,128,1998,0
5367,3157,1466,0
5368,2607,1999,1
5369,1214,454,0
5370,3386,1152,1
5371,3387,2000,0
5372,2810,509,1
5373,2575,1935,0
5374,590,60,1
5375,1390,1847,0
5376,3388,894,0
5377,583,424,1
5378,2260,1784,0
5379,2411,1510,1
5380,2389,18,1
5381,3390,1027,0
5382,3391,861,0
5383,193,611,1
5384,2426,1448,0
5385,383,143,1
5386,1744,1802,0
5387,3224,1100,1
5388,3106,38,0
5389,2097,1000,0
5390,1028,719,0
5391,1253,80,1
5392,2442,503,0
5393,3314,80,1
5394,843,198,0
5395,3394,72,1
5396,1801,217,0
5397,1063,772,1
5398,3396,873,0
5399,1110,709,0
5400,2352,437,1
5401,2570,1162,0
5402,2095,125,0
5403,1842,2001,1
5404,420,835,1
5405,1821,74,1
5406,148,2002,0
5407,663,119,0
5408,335,250,0
5409,508,237,1
5410,3398,1620,0
5411,80,120,1
5412,3399,708,0
5413,2710,60,1
5414,2171,1046,0
5415,2238,1782,0
5416,63,293,0
5417,3401,1865,0
5418,3010,1924,0
5419,3402,228,0
5420,3353,37,1
5421,608,143,0
5422,335,1419,0
5423,72,95,1
5424,3122,1459,0
5425,1523,1480,0
5426,2074,1580,0
5427,3403,169,1
5428,2459,363,0
5429,3404,77,1
5430,1746,1084,0
5431,36,1178,0
5432,1367,1117,0
5433,2011,323,1
5434,3161,278,1
5435,3406,1314,0
5436,44,835,1
5437,1763,192,1
5438,2785,448,1
5439,3408,464,1
5440,336,985,0
5441,1450,837,1
5442,287,339,1
5443,3409,2005,0
5444,3346,1893,0
5445,3410,3,1
5446,2538,667,0
5447,1360,29,1
5448,595,426,1
5449,3411,1684,0
5450,3412,1006,0
5451,3322,1693,0
5452,3127,525,0
5453,2181,1536,0
5454,309,775,0
5455,3413,670,0
5456,265,890,0
5457,2721,448,0
5458,0,405,1
5459,3414,268,1
5460,661,1700,0
5461,3415,296,0
5462,1182,16,1
5463,1763,426,1
5464,1314,2006,1
5465,1412,689,0
5466,1594,380,1
5467,3416,1233,0
5468,103,35,1
5469,1450,106,1
5470,1801,308,1
5471,1019,540,1
5472,286,1974,1
5473,3417,300,0
5474,1187,1732,0
5475,3418,1669,0
5476,1279,1225,0
5477,853,1807,0
5478,747,2007,0
5479,1654,1484,0
5480,3213,708,0
5481,739,563,0
5482,1723,656,0
5483,292,269,1
5484,3226,1399,0
5485,508,14,1
5486,1498,1018,0
5487,1323,1551,0
5488,878,2008,0
5489,944,886,0
5490,321,809,0
5491,3420,506,0
5492,211,426,1
5493,3140,2009,1
5494,3422,24,1
5495,2034,114,1
5496,65,579,1
5497,2635,1707,0
5498,2830,1238,0
5499,286,165,1
5500,3420,589,0
5501,3423,1263,0
5502,1660,1893,0
5503,995,716,0
5504,3425,2002,0
5505,1511,1784,0
5506,3164,2010,1
5507,3426,67,0
5508,533,921,0
5509,996,57,1
5510,753,2011,0
5511,786,1146,1
5512,3429,14,1
5513,1000,2012,0
5514,3341,2013,0
5515,795,1514,0
5516,3431,149,1
5517,2029,29,1
5518,3005,1254,0
5519,2854,752,0
5520,2084,29,1
5521,3433,683,0
5522,1305,1132,1
5523,668,189,1
5524,3401,536,1
5525,3434,186,1
5526,1455,640,1
5527,3435,2015,0
5528,3406,779,1
5529,3436,464,1
5530,578,285,1
5531,2425,1355,1
5532,3438,1358,1
5533,972,1850,0
5534,2517,2016,0
5535,1829,867,1
5536,512,959,1
5537,1376,437,1
5538,3135,120,0
5539,631,19,1
5540,724,1692,0
5541,1682,402,1
5542,3441,1196,0
5543,1607,513,1
5544,1474,1838,0
5545,316,700,0
5546,412,77,1
5547,1420,1825,0
5548,3093,218,0
5549,1352,72,1
5550,1277,1550,0
5551,662,1601,1
5552,3443,2017,0
5553,796,833,0
5554,623,2018,1
5555,3226,2019,0
5556,444,237,1
5557,820,641,1
5558,1708,253,1
5559,65,1975,0
5560,3444,1474,0
5561,2722,90,1
5562,3445,69,1
5563,128,60,1
5564,3446,1835,0
5565,1253,1889,0
5566,714,356,0
5567,1863,715,0
5568,3448,537,0
5569,3201,1152,0
5570,1911,439,1
5571,969,77,1
5572,354,534,0
5573,1294,32,1
5574,1684,118,1
5575,1234,1688,0
5576,3451,889,1
5577,1840,77,1
5578,1613,1261,0
5579,1765,1178,1
5580,2148,991,0
5581,2996,1358,1
5582,649,148,1
5583,2635,1821,0
5584,3452,36,1
5585,1396,687,0
5586,3089,531,0
5587,3414,1571,0
5588,3454,1374,1
5589,140,1706,0
5590,1710,295,1
5591,72,116,1
5592,1158,1683,1
5593,660,77,1
5594,2963,148,1
5595,1394,666,1
5596,1939,1113,1
5597,3455,19,1
5598,1953,2022,1
5599,2525,260,1
5600,2962,461,1
5601,3456,1713,0
5602,3457,2023,0
5603,846,339,1
5604,85,77,1
5605,2903,1384,0
5606,1586,1798,0
5607,3459,480,0
5608,503,6,0
5609,1315,1102,1
5610,3134,2024,0
5611,70,427,0
5612,2446,148,1
5613,809,1523,1
5614,2296,1835,0
5615,3460,18,0
5616,1427,1368,0
5617,662,945,0
5618,2615,602,0
5619,13,318,1
5620,3461,80,1
5621,2898,479,1
5622,1758,283,0
5623,1175,63,0
5624,1486,50,0
5625,1774,1408,0
5626,3132,157,0
5627,3463,480,1
5628,2211,1742,0
5629,503,1590,0
5630,85,319,1
5631,3464,2026,0
5632,3465,1499,1
5633,3192,1700,0
5634,3063,440,0
5635,1122,537,0
5636,3466,578,1
5637,3133,2027,0
5638,787,1016,0
5639,3410,1569,0
5640,3467,1095,0
5641,1053,90,1
5642,96,125,1
5643,2322,1184,0
5644,1931,362,0
5645,692,56,0
5646,2517,187,0
5647,44,90,1
5648,903,1897,1
5649,3469,1549,0
5650,2705,14,1
5651,305,60,1
5652,123,164,0
5653,1053,130,1
5654,1901,1542,0
5655,1708,2029,1
5656,633,657,0
5657,3471,1197,0
5658,1884,711,1
5659,488,304,1
5660,2170,149,1
5661,663,726,1
5662,2250,195,1
5663,1358,1632,0
5664,3473,1330,0
5665,3474,2031,1
5666,922,190,0
5667,1718,77,1
5668,472,481,1
5669,414,194,1
5670,488,589,1
5671,2329,1185,0
5672,2105,1730,1
5673,583,1435,1
5674,3301,193,0
5675,668,1061,1
5676,966,74,1
5677,618,1530,0
5678,3422,215,0
5679,3475,2032,1
5680,2590,411,0
5681,2003,90,1
5682,2498,649,0
5683,645,796,0
5684,3479,1265,0
5685,2154,280,0
5686,1775,261,1
5687,3480,1097,0
5688,453,37,1
5689,323,138,1
5690,3481,966,1
5691,1392,536,1
5692,3482,22,0
5693,3483,387,0
5694,123,260,1
5695,2972,751,0
5696,2534,971,1
5697,1481,1602,0
5698,3484,2033,0
5699,2284,819,0
5700,1367,1918,1
5701,182,1571,1
5702,427,169,1
5703,3485,1619,0
5704,644,1601,0
5705,3486,210,1
5706,2516,110,0
5707,2673,233,1
5708,770,120,1
5709,2937,381,0
5710,1719,831,0
5711,3487,125,1
5712,2794,1791,0
5713,13,689,1
5714,1188,77,1
5715,2370,537,0
5716,722,11,0
5717,625,203,0
5718,286,284,1
5719,286,25,1
5720,63,1035,1
5721,1248,772,0
5722,3303,965,0
5723,2322,253,1
5724,2935,437,0
5725,708,411,0
5726,298,878,0
5727,3489,819,0
5728,2717,364,0
5729,2707,1658,0
5730,1476,1861,0
5731,1118,1048,1
5732,3490,77,1
5733,84,113,0
5734,625,354,1
5735,3491,469,1
5736,3492,1794,0
5737,1842,1874,1
5738,3493,1929,0
5739,65,934,1
5740,2575,169,1
5741,246,54,1
5742,2560,1878,0
5743,1924,1237,0
5744,1129,249,1
5745,1931,338,0
5746,1665,1615,1
5747,345,1268,0
5748,2994,1984,1
5749,93,527,0
5750,1686,148,1
5751,3495,967,0
5752,469,272,1
5753,1555,1735,0
5754,2465,556,1
5755,1590,147,1
5756,2094,1336,0
5757,2682,894,0
5758,1776,1902,0
5759,524,1222,0
5760,3496,735,0
5761,1444,1257,0
5762,3497,304,1
5763,3498,80,1
5764,966,675,1
5765,221,1083,0
5766,2570,682,0
5767,2711,512,0
5768,3137,849,0
5769,174,2034,0
5770,2177,396,0
5771,369,963,1
5772,2189,481,0
5773,3500,1807,0
5774,927,478,0
5775,2269,356,1
5776,2753,74,1
5777,1450,138,1
5778,2830,314,1
5779,3501,1591,1
5780,668,1550,0
5781,3251,405,1
5782,613,510,0
5783,3503,850,0
5784,1069,60,1
5785,2218,642,1
5786,138,254,0
5787,2160,2035,1
5788,3387,2036,1
5789,3504,149,1
5790,3505,652,0
5791,148,998,1
5792,328,1725,0
5793,3506,327,1
5794,662,800,1
5795,3507,690,1
5796,1201,1986,0
5797,1907,2024,0
5798,1619,947,0
5799,3509,2037,0
5800,1681,378,1
5801,3057,1653,1
5802,1305,1823,0
5803,192,29,1
5804,1543,148,1
5805,3514,1705,0
5806,2015,19,1
5807,2068,60,1
5808,595,194,1
5809,1884,807,1
5810,2154,1147,0
5811,1315,1232,1
5812,649,29,1
5813,1007,1085,1
5814,3515,1197,1
5815,1613,396,1
5816,3516,464,1
5817,3517,1688,0
5818,3030,1927,1
5819,65,449,1
5820,2591,67,1
5821,818,74,1
5822,1668,806,0
5823,2446,1701,0
5824,2219,2031,0
5825,1766,77,1
5826,2637,562,1
5827,3209,1395,0
5828,3183,233,1
5829,390,199,1
5830,631,2038,1
5831,762,334,1
5832,1997,799,0
5833,2818,638,1
5834,1442,1359,0
5835,595,130,1
5836,1542,237,1
5837,2957,1562,1
5838,3379,1301,0
5839,2616,60,1
5840,2475,577,1
5841,2032,1326,0
5842,1065,380,1
5843,841,1371,1
5844,3507,14,1
5845,3520,1898,0
5846,3521,233,1
5847,1431,18,1
5848,1995,149,1
5849,3525,254,0
5850,1420,1035,0
5851,529,1728,1
5852,1824,1046,1
5853,415,60,1
5854,1671,1950,0
5855,1733,448,1
5856,1809,2039,0
5857,2726,706,0
5858,2200,77,1
5859,794,849,1
5860,949,82,1
5861,1405,603,1
5862,995,465,0
5863,65,133,1
5864,3146,56,0
5865,3484,1735,0
5866,1052,401,1
5867,1618,94,1
5868,2908,2035,0
5869,2969,475,1
5870,1978,238,0
5871,354,1924,0
5872,1103,443,1
5873,3528,268,1
5874,1665,29,1
5875,3529,304,0
5876,3404,1075,0
5877,1473,29,1
5878,649,638,1
5879,65,1604,1
5880,1481,1478,0
5881,482,67,1
5882,1763,74,1
5883,2267,291,0
5884,1616,133,0
5885,853,1638,0
5886,146,27,1
5887,3099,970,0
5888,2525,2040,0
5889,656,1970,0
5890,995,921,0
5891,166,998,1
5892,2050,686,1
5893,469,1598,1
5894,2721,509,1
5895,1443,1988,0
5896,1052,1982,0
5897,1403,69,1
5898,583,989,1
5899,894,189,1
5900,1926,149,1
5901,956,1762,0
5902,2392,125,1
5903,2921,1268,0
5904,3530,1004,0
5905,792,52,1
5906,3175,1879,1
5907,52,743,1
5908,3531,792,1
5909,1716,845,0
5910,2419,1401,0
5911,3532,1640,0
5912,997,366,0
5913,471,101,0
5914,1450,325,0
5915,125,148,1
5916,855,1278,0
5917,1462,842,0
5918,3457,18,0
5919,2562,1152,1
5920,2246,423,0
5921,3533,573,0
5922,336,426,0
5923,3240,518,1
5924,3446,216,0
5925,2840,1259,1
5926,1384,29,1
5927,737,1189,0
5928,2894,240,0
5929,3534,880,1
5930,937,457,1
5931,193,1786,1
5932,2426,1594,0
5933,1536,1707,0
5934,3535,1720,0
5935,3536,1295,0
5936,3537,1646,0
5937,2218,148,1
5938,246,899,0
5939,1442,253,1
5940,1450,1018,1
5941,1667,133,0
5942,613,1692,0
5943,65,1457,1
5944,3456,787,0
5945,2471,29,1
5946,3460,807,0
5947,1884,67,1
5948,2538,1987,0
5949,524,998,1
5950,1126,237,1
5951,2605,208,1
5952,1612,711,1
5953,1007,1349,1
5954,820,322,1
5955,587,263,1
5956,2939,16,0
5957,3138,27,1
5958,2619,1787,0
5959,52,2042,1
5960,958,185,1
5961,558,1490,1
5962,894,727,1
5963,1545,1611,1
5964,60,1463,0
5965,340,365,0
5966,721,1903,0
5967,10,479,1
5968,1558,2043,0
5969,3156,204,0
5970,1774,2044,1
5971,1317,391,0
5972,1219,74,1
5973,958,550,1
5974,3479,1786,0
5975,1027,1386,0
5976,2127,1983,0
5977,950,711,1
5978,512,738,1
5979,3540,1468,0
5980,3321,1364,0
5981,129,589,0
5982,3542,1363,0
5983,1700,424,0
5984,2322,492,1
5985,2244,566,1
5986,524,280,1
5987,362,983,0
5988,287,106,1
5989,3544,273,1
5990,3051,2045,0
5991,3545,1825,0
5992,65,271,1
5993,1120,464,1
5994,241,1567,0
5995,483,1602,0
5996,688,889,0
5997,1744,1904,0
5998,3459,1532,0
5999,602,292,0
6000,1599,287,0
6001,595,868,1
6002,1766,914,1
6003,988,1781,0
6004,1733,2046,1
6005,3547,297,0
6006,3548,38,1
6007,1127,921,0
6008,1174,2047,0
6009,903,636,0
6010,2637,322,0
6011,869,254,1
6012,2527,1273,0
6013,2137,94,1
6014,3552,115,1
6015,328,77,1
6016,2517,288,0
6017,814,1519,0
6018,3246,1245,0
6019,986,74,1
6020,3190,187,0
6021,1775,67,1
6022,1653,37,0
6023,480,1095,0
6024,2811,1142,0
6025,1139,853,0
6026,846,866,0
6027,1323,562,1
6028,3553,1343,0
6029,1219,277,1
6030,2463,2048,0
6031,367,232,1
6032,3302,116,1
6033,1978,654,0
6034,295,1972,0
6035,1548,2049,0
6036,71,1932,1
6037,3556,875,1
6038,3280,548,0
6039,1142,611,0
6040,816,2050,0
6041,2324,1008,0
6042,2523,1502,1
6043,65,1707,1
6044,103,796,0
6045,1908,82,0
6046,940,2051,0
6047,1618,54,0
6048,1508,690,1
6049,1462,1455,1
6050,2402,172,0
6051,3023,810,0
6052,1618,103,1
6053,2532,144,1
6054,3559,683,0
6055,1770,1703,0
6056,2741,565,1
6057,2171,575,0
6058,3560,1114,1
6059,3492,1926,0
6060,2361,11,1
6061,407,1859,1
6062,1879,1600,0
6063,3490,1746,1
6064,3561,11,1
6065,3535,116,0
6066,84,1148,0
6067,602,319,1
6068,3562,100,1
6069,2305,77,1
6070,2866,1986,0
6071,3563,1108,0
6072,3347,448,1
6073,2923,1934,0
6074,2188,300,0
6075,1590,27,1
6076,2087,567,1
6077,3532,1875,1
6078,61,1080,0
6079,1626,1327,1
6080,2839,60,1
6081,1465,1468,0
6082,420,550,1
6083,576,1708,0
6084,3565,380,1
6085,286,1372,1
6086,1360,94,1
6087,2706,80,1
6088,1272,729,0
6089,2293,206,1
6090,2318,1019,0
6091,2923,77,1
6092,1642,1205,0
6093,759,445,1
6094,2949,224,0
6095,1694,1914,0
6096,2972,1330,0
6097,501,628,1
6098,2587,350,1
6099,3567,1662,0
6100,2259,142,0
6101,395,388,0
6102,2320,538,0
6103,3568,1675,0
6104,3106,111,1
6105,3056,1660,0
6106,69,405,1
6107,1555,2053,0
6108,414,174,1
6109,123,34,0
6110,3189,1485,0
6111,918,167,0
6112,1718,29,1
6113,2696,337,0
6114,2753,148,1
6115,433,2054,0
6116,193,1509,1
6117,383,1944,0
6118,2613,405,1
6119,869,346,1
6120,2220,1934,0
6121,717,1487,1
6122,2165,118,1
6123,1450,426,1
6124,3572,1866,0
6125,861,716,0
6126,3326,1186,0
6127,2953,646,0
6128,166,130,1
6129,1392,1185,1
6130,1536,108,0
6131,735,1752,1
6132,2225,1521,0
6133,3574,645,0
6134,1886,334,0
6135,894,8,1
6136,794,835,1
6137,1280,60,0
6138,3575,1822,0
6139,2202,429,1
6140,3576,792,1
6141,2878,77,1
6142,90,339,1
6143,3577,677,1
6144,2282,1220,0
6145,1482,378,1
6146,297,84,1
6147,794,1235,1
6148,1045,1174,1
6149,590,94,1
6150,1553,1242,0
6151,2129,989,1
6152,2282,148,1
6153,3489,736,1
6154,315,293,1
6155,65,1054,1
6156,663,493,1
6157,227,1145,0
6158,914,1140,0
6159,477,1175,1
6160,190,2057,0
6161,2259,180,0
6162,1490,1441,0
6163,3249,29,1
6164,3581,1414,0
6165,3582,1069,0
6166,1219,148,1
6167,1476,77,1
6168,3583,2029,0
6169,2827,1926,0
6170,3490,1436,0
6171,3299,169,1
6172,3295,60,1
6173,3584,46,0
6174,294,1615,0
6175,3585,1309,1
6176,3586,1790,0
6177,3394,616,0
6178,2660,1264,0
6179,1098,2014,0
6180,1219,147,1
6181,808,1323,1
6182,925,667,0
6183,2425,854,1
6184,1808,148,1
6185,1665,86,0
6186,2055,87,1
6187,1371,14,1
6188,3587,510,1
6189,1896,1341,0
6190,3588,178,0
6191,2013,19,0
6192,1291,964,0
6193,1210,106,1
6194,52,180,1
6195,255,732,1
6196,1673,1265,1
6197,1766,1995,0
6198,884,1776,1
6199,2039,1317,1
6200,2881,270,0
6201,1198,556,0
6202,2274,412,1
6203,2224,653,1
6204,2787,2058,0
6205,3589,238,0
6206,3590,2007,0
6207,767,1595,0
6208,371,1616,0
6209,618,774,1
6210,61,106,1
6211,2682,77,1
6212,2634,29,1
6213,3591,72,1
6214,2745,2059,0
6215,3592,1093,1
6216,3053,43,0
6217,794,400,1
6218,2453,2010,1
6219,3593,406,0
6220,2210,132,1
6221,1245,405,1
6222,3595,1630,0
6223,2242,417,1
6224,3303,14,1
6225,796,472,0
6226,866,1424,0
6227,1766,479,1
6228,958,102,1
6229,246,1346,1
6230,3596,1288,0
6231,3358,80,0
6232,2245,725,1
6233,1450,192,1
6234,3599,29,1
6235,2148,915,0
6236,148,278,1
6237,3066,1026,0
6238,3601,1626,1
6239,594,1517,1
6240,846,125,1
6241,2671,801,0
6242,1294,52,1
6243,1393,364,1
6244,2794,1775,0
6245,3602,1077,1
6246,3012,1374,1
6247,1003,8,1
6248,1099,94,1
6249,2479,960,0
6250,1219,461,1
6251,720,864,0
6252,2437,2060,0
6253,717,1729,1
6254,260,84,1
6255,141,711,1
6256,864,414,0
6257,2713,1484,0
6258,3605,2061,0
6259,2008,1953,0
6260,366,1851,0
6261,3282,648,0
6262,2972,1650,0
6263,3567,565,1
6264,822,554,0
6265,949,1126,1
6266,640,617,0
6267,3164,938,1
6268,1803,1736,0
6269,1029,795,0
6270,310,1811,0
6271,2456,867,0
6272,3606,1133,1
6273,3044,833,1
6274,3267,1616,0
6275,1931,815,0
6276,8,837,1
6277,374,147,1
6278,2430,2043,1
6279,3608,456,0
6280,3276,1079,0
6281,2972,116,1
6282,3475,372,1
6283,3062,18,1
6284,816,352,1
6285,3033,1681,0
6286,753,2062,0
6287,679,2063,0
6288,2645,566,1
6289,3315,2064,1
6290,1369,1737,0
6291,3078,197,0
6292,3610,407,0
6293,1990,1989,0
6294,3611,595,1
6295,1107,169,1
6296,3612,214,1
6297,105,60,1
6298,3613,239,0
6299,717,575,1
6300,3614,616,0
6301,2036,1014,1
6302,894,278,1
6303,1834,256,0
6304,2585,247,0
6305,1264,1077,0
6306,794,511,1
6307,183,1,1
6308,3615,1441,0
6309,3004,939,0
6310,1583,1893,0
6311,3616,67,1
6312,668,727,1
6313,2392,148,1
6314,3059,691,0
6315,2430,2065,1
6316,497,278,1
6317,815,1855,0
6318,246,32,1
6319,848,89,0
6320,1674,1881,0
6321,2131,48,1
6322,1653,1204,1
6323,1318,690,1
6324,3618,977,0
6325,882,1444,0
6326,3619,1305,0
6327,1388,1918,0
6328,894,185,1
6329,3127,1183,0
6330,123,148,1
6331,1169,1567,1
6332,2272,1909,0
6333,3621,233,1
6334,3622,566,1
6335,1750,1385,1
6336,3623,735,0
6337,2137,1893,0
6338,2028,147,1
6339,3409,80,1
6340,82,416,0
6341,3624,208,1
6342,1646,78,0
6343,2524,507,1
6344,1165,14,1
6345,3625,103,1
6346,3180,2027,0
6347,770,60,1
6348,2274,1943,1
6349,1266,524,1
6350,72,14,1
6351,3628,816,0
6352,3629,1614,0
6353,3062,77,1
6354,1459,1163,0
6355,894,16,0
6356,2722,1110,0
6357,3630,1188,0
6358,366,587,1
6359,3631,1528,0
6360,2717,313,0
6361,3632,1237,0
6362,1769,1154,0
6363,807,1240,0
6364,969,462,0
6365,1224,479,1
6366,3134,356,1
6367,765,18,1
6368,63,1007,1
6369,1083,2019,0
6370,996,1321,1
6371,3635,882,0
6372,1590,10,1
6373,3423,1069,0
6374,195,13,1
6375,3438,604,0
6376,3636,132,1
6377,3637,1328,0
6378,247,1376,0
6379,2637,1496,0
6380,588,1879,0
6381,2440,1391,0
6382,1254,233,1
6383,717,51,1
6384,105,1302,0
6385,1495,657,0
6386,1545,2068,1
6387,1634,1244,0
6388,2801,1618,0
6389,625,667,1
6390,3639,1180,0
6391,1787,148,1
6392,2323,1208,0
6393,3640,146,1
6394,884,547,1
6395,578,550,1
6396,1219,55,1
6397,6,161,1
6398,2972,638,1
6399,665,29,1
6400,3644,625,0
6401,3122,1917,0
6402,63,1231,0
6403,1709,2013,0
6404,3233,638,1
6405,2804,186,1
6406,2236,170,0
6407,3645,234,0
6408,3624,882,0
6409,2854,111,0
6410,2635,414,0
6411,3648,1261,0
6412,515,1410,0
6413,668,194,1
6414,1112,72,1
6415,2105,106,1
6416,1110,1252,0
6417,1882,1664,1
6418,2890,1293,0
6419,843,505,1
6420,942,460,1
6421,262,1734,0
6422,3018,215,0
6423,808,1439,1
6424,3650,405,1
6425,1189,1727,1
6426,3533,851,0
6427,49,538,1
6428,3396,375,0
6429,1525,774,0
6430,3073,1089,0
6431,65,2069,1
6432,735,877,1
6433,1809,1600,0
6434,578,130,1
6435,3652,243,0
6436,32,77,1
6437,3652,1089,0
6438,195,999,1
6439,255,468,0
6440,1546,132,1
6441,735,973,1
6442,220,628,1
6443,2118,2060,0
6444,1763,138,1
6445,568,1178,0
6446,816,992,0
6447,3469,1669,0
6448,271,14,1
6449,3576,611,0
6450,3654,1092,1
6451,3027,863,0
6452,49,868,1
6453,1135,1138,0
6454,90,378,1
6455,453,1601,0
6456,2848,2025,0
6457,1307,1716,0
6458,299,77,1
6459,2100,1772,0
6460,741,116,1
6461,694,1055,1
6462,3303,1001,1
6463,1884,77,1
6464,3454,628,0
6465,3655,111,1
6466,2795,2027,0
6467,1795,140,1
6468,1222,785,0
6469,2839,961,0
6470,982,642,1
6471,1887,1985,0
6472,1722,77,1
6473,3567,157,0
6474,1015,1265,1
6475,49,206,1
6476,2525,125,1
6477,1337,309,1
6478,2711,946,0
6479,1979,724,1
6480,1774,941,0
6481,966,1917,1
6482,3656,801,0
6483,2197,1949,0
6484,52,629,1
6485,1886,1680,0
6486,1061,100,0
6487,1473,138,1
6488,328,14,1
6489,730,505,1
6490,3660,100,1
6491,2626,1039,0
6492,3661,457,1
6493,3662,1847,0
6494,2079,505,1
6495,2988,2071,0
6496,1890,1873,0
6497,228,175,1
6498,2754,962,0
6499,3461,1821,0
6500,2105,875,1
6501,3664,1226,0
6502,297,195,1
6503,747,327,0
6504,1128,14,0
6505,717,1315,1
6506,1052,77,1
6507,1836,1097,0
6508,3469,189,0
6509,1875,267,0
6510,3149,208,1
6511,677,264,0
6512,61,148,1
6513,1545,760,0
6514,1598,84,0
6515,2573,296,1
6516,2701,250,0
6517,816,1585,1
6518,2977,2072,0
6519,3434,751,0
6520,3003,698,1
6521,3666,1744,1
6522,1099,505,1
6523,3155,234,0
6524,2718,351,0
6525,2000,1568,1
6526,3667,335,0
6527,1473,475,1
6528,1158,2073,1
6529,2616,118,1
6530,3668,233,0
6531,1767,914,1
6532,453,8,1
6533,1465,298,0
6534,803,402,1
6535,1698,1078,0
6536,807,376,1
6537,3085,1926,0
6538,135,1096,1
6539,3670,148,1
6540,3671,41,1
6541,3672,1753,0
6542,1495,2074,0
6543,2471,94,1
6544,3673,415,1
6545,2205,1241,0
6546,1595,148,1
6547,3674,152,0
6548,2804,1942,0
6549,2452,1346,0
6550,1352,1175,1
6551,1571,680,0
6552,1486,602,0
6553,1256,1293,1
6554,3404,373,0
6555,1294,269,1
6556,688,1234,0
6557,1139,471,1
6558,3677,1367,0
6559,292,807,1
6560,3678,559,1
6561,982,1437,1
6562,1864,16,1
6563,3679,816,0
6564,75,194,1
6565,469,351,1
6566,105,8,0
6567,3680,1936,1
6568,935,1083,0
6569,1702,1061,0
6570,2523,1057,1
6571,1618,1943,0
6572,2626,92,1
6573,2074,111,1
6574,1545,2036,1
6575,588,27,1
6576,223,477,0
6577,2810,636,0
6578,714,29,1
6579,2517,1588,0
6580,3682,216,1
6581,3683,163,0
6582,3684,1227,0
6583,1571,103,1
6584,3146,433,1
6585,2014,854,1
6586,3685,454,0
6587,2470,538,1
6588,1165,1096,1
6589,1646,67,1
6590,3284,1371,1
6591,1682,550,1
6592,1084,269,1
6593,2293,67,1
6594,1491,77,1
6595,1724,1428,1
6596,1219,52,1
6597,339,1347,0
6598,323,189,1
6599,1758,2076,0
6600,1571,112,0
6601,3688,1248,0
6602,730,254,1
6603,1528,1678,1
6604,1619,630,1
6605,3689,972,1
6606,961,1875,1
6607,2667,1388,1
6608,3691,1568,0
6609,1361,1187,1
6610,843,29,1
6611,2753,29,1
6612,2818,131,1
6613,1758,491,1
6614,2069,14,1
6615,260,704,0
6616,3133,60,0
6617,172,269,1
6618,2417,1761,1
6619,3345,199,1
6620,286,721,1
6621,892,1726,1
6622,2354,214,1
6623,1982,94,1
6624,58,238,0
6625,2015,1887,0
6626,3693,378,1
6627,510,713,0
6628,1291,574,0
6629,1208,1772,0
6630,3694,271,0
6631,714,67,1
6632,2160,653,0
6633,3695,186,1
6634,2926,278,0
6635,342,650,0
6636,76,339,1
6637,1192,183,0
6638,2187,353,1
6639,827,292,0
6640,1612,1501,0
6641,69,1645,0
6642,2538,971,1
6643,3696,1116,1
6644,2279,2077,1
6645,2318,1819,1
6646,853,1037,0
6647,3079,2024,0
6648,63,118,1
6649,1539,29,1
6650,200,431,1
6651,345,77,1
6652,3697,1281,0
6653,1630,659,0
