,smiles,sequence,interactions
7504,3596,483,0
7505,2871,204,0
7506,7352,46,1
7507,4750,7,1
7508,7353,3,0
7509,1794,129,0
7510,7355,321,1
7511,2395,39,1
7512,7356,49,0
7513,7138,128,0
7514,922,440,0
7515,7357,7,0
7516,6845,462,0
7517,7358,1491,0
7518,7118,645,0
7519,7359,17,0
7520,7360,27,1
7521,7361,126,1
7522,7363,518,0
7523,7364,39,1
7524,7365,329,1
7525,7366,18,0
7526,5929,204,0
7527,7367,38,1
7528,902,3,0
7529,7369,86,0
7530,215,1492,0
7531,910,41,0
7532,7370,42,0
7533,6413,173,0
7534,7372,67,1
7535,5485,330,0
7536,7375,407,1
7537,7377,77,0
7538,7378,137,0
7539,7379,103,1
7540,6,504,1
7541,7380,1493,0
7542,5919,47,1
7543,2363,17,0
7544,473,99,1
7545,7381,67,1
7546,1518,1494,1
7547,7383,204,0
7548,1746,77,0
7549,7364,35,1
7550,546,243,1
7551,7385,86,0
7552,7386,648,0
7553,7387,1093,1
7554,1258,1495,0
7555,7388,67,1
7556,7305,1496,1
7557,7389,212,0
7558,5534,131,0
7559,288,361,0
7560,2733,118,0
7561,7391,16,1
7562,4977,49,1
7563,7197,67,1
7564,7393,100,1
7565,2872,1497,0
7566,7394,242,0
7567,7396,219,1
7568,2581,3,0
7569,7397,483,0
7570,3497,48,0
7571,7398,540,1
7572,1146,3,1
7573,7399,68,0
7574,7400,160,1
7575,3238,41,0
7576,7402,269,1
7577,2601,1498,0
7578,2645,66,0
7579,7403,425,0
7580,2631,315,1
7581,7406,3,0
7582,7407,187,0
7583,7408,1474,0
7584,7409,157,1
7585,7410,445,1
7586,1787,10,1
7587,4503,193,1
7588,388,362,0
7589,7411,72,1
7590,7412,269,1
7591,1870,1499,0
7592,2621,321,0
7593,7413,148,1
7594,7414,235,0
7595,4325,764,0
7596,4784,1,0
7597,7415,473,1
7598,2130,17,0
7599,7417,67,1
7600,7418,228,1
7601,7420,37,0
7602,764,836,1
7603,3893,35,0
7604,3497,0,0
7605,5400,575,0
7606,7422,169,1
7607,4913,97,1
7608,7424,41,0
7609,7425,1500,0
7610,569,17,0
7611,7426,67,1
7612,5358,962,0
7613,205,1501,0
7614,7427,121,1
7615,4266,3,0
7616,6424,991,1
7617,107,77,1
7618,6483,67,1
7619,7429,55,1
7620,7431,1392,0
7621,1472,3,0
7622,7433,0,0
7623,2436,3,0
7624,3308,14,0
7625,686,147,1
7626,7435,129,1
7627,7436,262,1
7628,7437,402,1
7629,7438,67,1
7630,2400,1503,0
7631,7440,39,1
7632,7441,39,1
7633,7442,18,0
7634,7443,365,0
7635,7444,94,0
7636,7445,260,1
7637,3377,67,1
7638,7446,100,1
7639,1403,675,1
7640,7447,189,1
7641,3475,44,0
7642,1104,118,1
7643,7449,514,0
7644,7450,206,0
7645,7451,1505,0
7646,7452,67,1
7647,7453,1099,1
7648,7454,128,0
7649,7455,1506,1
7650,7456,106,1
7651,7457,17,0
7652,7458,52,0
7653,414,110,0
7654,5043,1507,0
7655,7460,67,1
7656,7375,467,1
7657,7462,400,1
7658,1837,557,0
7659,414,1508,0
7660,7171,100,0
7661,7463,214,1
7662,7464,48,0
7663,20,1509,1
7664,7465,546,1
7665,7468,52,0
7666,2747,445,1
7667,2086,3,0
7668,7469,52,0
7669,1392,0,0
7670,7470,126,1
7671,432,137,0
7672,6630,82,1
7673,1373,196,0
7674,7408,654,1
7675,5400,60,0
7676,7473,79,0
7677,1988,40,1
7678,7474,690,1
7679,472,266,0
7680,7475,366,1
7681,549,1159,1
7682,943,409,0
7683,2924,682,0
7684,7477,923,1
7685,7478,50,1
7686,3483,94,0
7687,156,242,1
7688,7480,240,1
7689,7481,77,0
7690,220,25,0
7691,7482,67,1
7692,2967,438,0
7693,7483,137,0
7694,7484,204,0
7695,7485,806,1
7696,7486,1512,1
7697,7487,284,1
7698,3568,67,1
7699,2963,3,0
7700,850,265,0
7701,7488,46,1
7702,7489,43,1
7703,7490,237,0
7704,1640,344,0
7705,7492,1513,0
7706,7494,35,1
7707,7495,200,0
7708,6005,1198,0
7709,73,235,1
7710,7498,18,0
7711,7499,176,1
7712,2105,9,0
7713,3481,937,0
7714,7501,41,0
7715,7502,55,1
7716,4605,654,0
7717,3728,103,1
7718,3787,270,1
7719,3247,197,0
7720,2846,78,1
7721,7504,375,0
7722,7505,107,1
7723,7440,7,0
7724,7506,189,1
7725,6398,120,0
7726,4407,17,0
7727,615,1,0
7728,7509,115,0
7729,1870,278,0
7730,7510,193,1
7731,7511,155,1
7732,1862,1404,0
7733,7324,149,0
7734,7512,18,0
7735,7513,286,0
7736,5311,100,1
7737,7514,210,1
7738,2518,148,1
7739,7515,47,1
7740,5604,562,0
7741,1375,1312,0
7742,268,219,0
7743,2191,67,0
7744,7518,52,0
7745,3069,48,0
7746,7520,780,1
7747,7521,67,1
7748,383,184,1
7749,7509,189,1
7750,6705,557,0
7751,3193,7,1
7752,5340,321,1
7753,6787,473,1
7754,7522,83,1
7755,7523,18,0
7756,7524,115,0
7757,7525,485,0
7758,7526,7,0
7759,7130,231,0
7760,5416,1060,1
7761,7528,566,1
7762,1303,141,0
7763,7530,75,1
7764,7531,20,1
7765,7532,412,0
7766,7533,816,0
7767,7535,100,1
7768,7536,264,1
7769,5357,382,1
7770,1303,200,0
7771,2798,182,0
7772,7537,53,1
7773,7539,67,1
7774,6845,24,0
7775,2772,1068,0
7776,7540,82,1
7777,1338,74,1
7778,7541,1296,0
7779,48,403,0
7780,846,3,0
7781,1671,813,1
7782,7543,210,1
7783,7544,256,1
7784,5747,833,0
7785,7545,134,1
7786,7546,77,0
7787,2723,100,1
7788,7548,119,0
7789,7549,40,0
7790,589,200,1
7791,7550,180,0
7792,7551,77,0
7793,7552,399,0
7794,7553,86,0
7795,5953,369,1
7796,7556,609,0
7797,1966,836,1
7798,7558,17,0
7799,7559,100,1
7800,6017,100,1
7801,55,1514,1
7802,6521,220,1
7803,7562,518,0
7804,7563,40,1
7805,7564,149,0
7806,7565,207,1
7807,472,200,0
7808,4287,29,0
7809,7566,709,0
7810,7568,883,0
7811,1152,478,1
7812,7569,102,0
7813,3646,96,1
7814,7570,49,1
7815,3924,17,0
7816,7571,932,1
7817,7572,83,1
7818,7573,68,0
7819,7574,412,0
7820,1402,77,0
7821,7525,68,0
7822,2897,321,0
7823,4045,52,0
7824,3281,7,0
7825,2894,37,0
7826,7577,3,0
7827,63,86,0
7828,7578,402,1
7829,7579,267,0
7830,7580,35,0
7831,7581,344,0
7832,7583,40,1
7833,543,95,0
7834,6046,1516,0
7835,449,25,0
7836,5738,83,1
7837,625,37,0
7838,7584,604,1
7839,7585,409,1
7840,7586,86,1
7841,3620,39,1
7842,7588,39,1
7843,5591,1108,0
7844,625,52,0
7845,849,26,1
7846,7590,445,1
7847,7591,857,1
7848,44,0,0
7849,5842,204,0
7850,1040,612,0
7851,4847,77,0
7852,7359,818,0
7853,1176,836,0
7854,7593,67,1
7855,7594,140,0
7856,7595,1000,1
7857,3315,3,0
7858,7596,32,0
7859,7346,8,1
7860,7597,26,1
7861,1977,25,0
7862,4350,260,1
7863,7598,181,0
7864,5724,83,1
7865,7599,1106,1
7866,7600,97,1
7867,7601,42,0
7868,7602,0,1
7869,7603,35,1
7870,4930,157,1
7871,3022,345,0
7872,7604,219,1
7873,2419,1517,0
7874,985,39,1
7875,2971,1028,1
7876,7605,1460,1
7877,2856,19,1
7878,2592,3,0
7879,7606,103,1
7880,7607,483,1
7881,7609,100,1
7882,7074,40,1
7883,5755,37,0
7884,7610,534,1
7885,3518,439,1
7886,697,40,1
7887,7383,100,1
7888,7229,0,0
7889,1360,140,1
7890,1565,1172,0
7891,955,1070,0
7892,7612,128,0
7893,6116,32,0
7894,7615,240,1
7895,995,52,0
7896,7618,67,1
7897,7619,483,0
7898,7620,770,1
7899,7621,68,0
7900,2560,214,0
7901,7622,109,1
7902,7623,232,1
7903,4539,39,1
7904,221,67,0
7905,1945,118,0
7906,7626,1519,1
7907,1331,109,0
7908,7627,944,0
7909,2856,539,0
7910,7631,91,0
7911,7632,34,0
7912,7634,658,0
7913,7637,1063,1
7914,3742,1023,0
7915,7640,750,0
7916,5789,219,1
7917,7646,37,0
7918,1163,9,1
7919,7647,1274,1
7920,7648,60,0
7921,1545,41,1
7922,3679,859,1
7923,7649,597,1
7924,2770,552,1
7925,7650,35,1
7926,6542,68,0
7927,7652,119,0
7928,7654,98,1
7929,2607,341,1
7930,7655,115,0
7931,7659,846,1
7932,7660,67,1
7933,1962,440,0
7934,1195,242,0
7935,7661,1522,0
7936,7663,557,0
7937,1549,818,0
7938,4332,230,1
7939,1443,67,1
7940,5135,41,0
7941,7665,26,0
7942,3897,515,0
7943,7666,41,0
7944,5591,1523,1
7945,7667,75,1
7946,2388,73,1
7947,480,22,1
7948,6432,442,0
7949,7668,242,1
7950,7669,17,0
7951,2110,844,0
7952,7670,106,1
7953,5409,473,1
7954,7671,110,0
7955,7465,246,0
7956,6388,1,0
7957,2115,392,0
7958,2799,579,0
7959,7673,91,0
7960,475,17,0
7961,4070,25,0
7962,372,451,1
7963,5346,0,0
7964,7676,8,1
7965,7677,83,1
7966,2017,140,0
7967,7678,836,0
7968,7679,228,1
7969,7680,514,0
7970,483,733,0
7971,7682,32,0
7972,7683,74,1
7973,7684,18,0
7974,7685,37,0
7975,472,1525,1
7976,7686,137,0
7977,7688,1526,1
7978,7690,13,1
7979,2144,329,0
7980,1220,1527,0
7981,7691,173,1
7982,7692,593,1
7983,6150,440,0
7984,7693,3,0
7985,7695,94,0
7986,7696,52,0
7987,2944,771,1
7988,38,103,0
7989,7698,892,1
7990,5711,351,0
7991,1548,100,0
7992,468,117,0
7993,7700,1095,1
7994,1235,807,1
7995,6013,101,0
7996,7702,160,1
7997,7703,16,1
7998,7705,219,1
7999,7706,794,0
8000,3544,0,0
8001,874,462,1
8002,1456,39,1
8003,3952,264,1
8004,7707,48,0
8005,7708,269,1
8006,7709,198,0
8007,7711,100,1
8008,4061,192,1
8009,7713,262,1
8010,7714,86,1
8011,5108,37,0
8012,6798,3,0
8013,7717,196,0
8014,480,1528,1
8015,7718,662,0
8016,5521,344,1
8017,7720,3,0
8018,4036,39,1
8019,3167,128,1
8020,498,1529,1
8021,6004,148,1
8022,7721,595,0
8023,7722,37,0
8024,5144,1530,1
8025,7724,50,1
8026,7725,137,1
8027,7726,813,1
8028,2272,1,0
8029,5893,412,0
8030,1634,1026,1
8031,7727,189,1
8032,29,197,0
8033,7728,344,0
8034,7606,818,0
8035,5517,86,1
8036,408,1533,1
8037,7729,18,0
8038,4340,103,1
8039,755,223,0
8040,7733,242,1
8041,1391,40,1
8042,7735,550,0
8043,7736,271,0
8044,3878,259,0
8045,4892,7,1
8046,7738,28,1
8047,2888,141,0
8048,7740,100,1
8049,1750,18,0
8050,10,155,0
8051,7037,329,1
8052,7741,128,0
8053,5521,1370,0
8054,7581,1535,1
8055,834,100,1
8056,7282,287,0
8057,7745,269,1
8058,7746,456,0
8059,3716,1,0
8060,7748,35,1
8061,7749,160,1
8062,4640,75,1
8063,3861,51,1
8064,6434,18,0
8065,7750,546,1
8066,2432,539,0
8067,7751,626,1
8068,7752,77,0
8069,5726,35,1
8070,7753,725,0
8071,2864,353,0
8072,942,405,0
8073,5098,1536,1
8074,1240,264,1
8075,7755,67,1
8076,7756,182,0
8077,7757,1537,1
8078,7683,402,0
8079,900,343,0
8080,7759,3,0
8081,4801,321,1
8082,2430,297,0
8083,438,621,0
8084,1226,102,0
8085,7760,57,1
8086,7761,93,1
8087,160,777,0
8088,7762,58,1
8089,7229,78,1
8090,246,481,1
8091,1363,40,1
8092,724,318,0
8093,3100,977,0
8094,4302,100,1
8095,2904,242,1
8096,5925,7,0
8097,5194,13,0
8098,7765,481,0
8099,6031,35,1
8100,1296,67,1
8101,7768,247,1
8102,7769,202,0
8103,4973,462,0
8104,7770,758,1
8105,440,254,0
8106,21,17,0
8107,748,750,1
8108,7771,77,0
8109,7773,35,1
8110,7775,50,1
8111,7777,94,0
8112,2646,77,0
8113,672,204,0
8114,2331,1539,0
8115,4634,35,0
8116,7779,220,0
8117,7781,109,1
8118,5762,55,1
8119,3532,115,0
8120,7782,219,1
8121,6514,1540,0
8122,2971,973,0
8123,5463,149,1
8124,7783,374,0
8125,7784,67,1
8126,849,25,0
8127,7683,964,1
8128,2732,135,1
8129,7785,579,1
8130,7786,170,1
8131,7781,374,0
8132,7787,27,0
8133,7789,95,1
8134,7790,79,0
8135,7791,86,0
8136,7793,18,0
8137,7794,49,0
8138,126,0,0
8139,7796,101,1
8140,7799,3,0
8141,3103,764,0
8142,7800,18,0
8143,3421,527,0
8144,5063,115,1
8145,7801,1541,1
8146,7802,326,1
8147,2753,1542,1
8148,5330,562,0
8149,986,100,1
8150,6048,1543,0
8151,508,1544,0
8152,382,3,0
8153,7804,3,0
8154,1897,0,0
8155,7806,248,1
8156,4983,229,1
8157,3630,48,0
8158,7808,9,1
8159,7787,16,0
8160,7809,60,0
8161,6388,223,0
8162,7810,26,0
8163,7426,3,0
8164,1572,100,1
8165,7811,400,1
8166,1655,750,0
8167,3792,52,0
8168,7812,216,1
8169,7813,235,1
8170,956,113,1
8171,7815,52,0
8172,7817,67,1
8173,3520,231,0
8174,7818,204,0
8175,7035,361,0
8176,4106,206,1
8177,7819,242,0
8178,4676,377,0
8179,1977,4,0
8180,7820,200,0
8181,6307,1545,0
8182,7570,74,0
8183,3084,143,1
8184,2372,35,1
8185,7671,52,0
8186,7822,211,1
8187,4788,7,0
8188,7823,110,0
8189,7825,101,0
8190,4106,237,1
8191,7827,42,0
8192,922,72,1
8193,6298,543,1
8194,7830,198,0
8195,2739,824,0
8196,2169,409,1
8197,1456,35,0
8198,7834,224,1
8199,1945,1546,0
8200,7837,42,0
8201,7838,126,1
8202,7785,770,1
8203,721,228,1
8204,4698,717,0
8205,7841,77,1
8206,7844,22,0
8207,7845,52,0
8208,7846,709,0
8209,4252,148,1
8210,5605,438,1
8211,7848,1549,1
8212,6664,325,0
8213,6530,136,1
8214,7849,47,0
8215,7850,1483,1
8216,7851,118,0
8217,3283,112,1
8218,6484,100,1
8219,4479,37,0
8220,7441,35,0
8221,4927,67,1
8222,7854,18,0
8223,1510,39,0
8224,6593,7,1
8225,7855,34,1
8226,5006,173,1
8227,5656,48,0
8228,1799,18,0
8229,869,1,0
8230,1650,491,0
8231,7856,242,0
8232,7857,189,1
8233,7129,111,0
8234,7859,120,0
8235,4910,143,1
8236,107,41,0
8237,7863,33,0
8238,5279,770,1
8239,7571,1551,1
8240,7865,39,1
8241,3833,402,0
8242,7866,461,0
8243,7867,58,1
8244,7869,35,1
8245,7870,23,0
8246,7871,126,1
8247,7872,176,1
8248,7874,18,0
8249,7875,228,1
8250,1933,288,1
8251,2677,40,1
8252,7880,47,1
8253,7881,35,1
8254,2416,0,0
8255,188,103,1
8256,7787,34,0
8257,3718,214,0
8258,7501,17,0
8259,7883,113,1
8260,2268,365,0
8261,5393,515,0
8262,4599,187,1
8263,7886,429,0
8264,1181,49,0
8265,7150,709,0
8266,7887,858,1
8267,7844,147,0
8268,7889,100,0
8269,55,33,1
8270,1870,523,1
8271,7135,40,1
8272,1331,46,0
8273,7891,72,1
8274,7892,546,1
8275,6954,1095,1
8276,7893,91,0
8277,7895,22,0
8278,4364,40,1
8279,1578,189,1
8280,7896,26,0
8281,7897,404,1
8282,354,111,0
8283,7899,269,1
8284,7900,83,1
8285,2012,1553,0
8286,7901,90,1
8287,2056,37,0
8288,79,675,1
8289,7902,32,0
8290,7903,39,1
8291,7904,77,0
8292,5337,79,0
8293,1069,48,1
8294,7907,48,0
8295,7908,109,1
8296,3064,0,0
8297,4614,718,0
8298,7909,212,1
8299,5587,1554,0
8300,7910,256,0
8301,1408,314,1
8302,7911,520,1
8303,797,3,0
8304,6866,1,0
8305,7913,8,1
8306,3733,353,0
8307,2226,0,0
8308,5029,248,1
8309,7914,3,0
8310,7915,47,1
8311,7916,67,1
8312,7917,60,0
8313,1929,103,1
8314,7424,310,1
8315,1635,42,0
8316,5064,77,0
8317,7919,262,1
8318,1989,3,0
8319,7920,67,1
8320,7921,83,1
8321,7922,438,0
8322,1225,409,0
8323,7923,35,1
8324,7924,242,1
8325,7925,276,0
8326,1693,17,0
8327,3922,220,0
8328,7926,382,1
8329,4950,76,0
8330,7927,809,0
8331,38,1393,0
8332,7928,768,0
8333,7929,52,0
8334,1639,657,1
8335,2856,318,0
8336,7930,17,0
8337,7931,373,0
8338,7126,7,0
8339,2920,473,1
8340,7934,1483,1
8341,6708,3,0
8342,4479,204,0
8343,7255,365,0
8344,1085,390,0
8345,6510,48,0
8346,7936,40,1
8347,7937,501,0
8348,1371,166,1
8349,7938,225,1
8350,2444,305,0
8351,2888,627,0
8352,6335,264,1
8353,7939,916,0
8354,7940,181,0
8355,7941,0,0
8356,1144,135,1
8357,7942,374,0
8358,5574,314,0
8359,7943,89,1
8360,7944,400,1
8361,7945,32,0
8362,6565,476,0
8363,7948,0,0
8364,7320,547,0
8365,7949,66,0
8366,2903,510,1
8367,7950,438,1
8368,7735,49,1
8369,7952,369,1
8370,7953,546,1
8371,3084,1396,0
8372,1550,51,1
8373,1450,841,1
8374,7954,429,0
8375,4029,42,0
8376,7955,252,0
8377,7958,624,0
8378,7959,3,0
8379,7960,170,1
8380,717,24,0
8381,677,1272,1
8382,1679,7,0
8383,7961,47,1
8384,7963,1312,0
8385,5340,456,0
8386,7072,17,0
8387,7966,77,0
8388,3685,3,0
8389,7967,7,0
8390,6969,3,0
8391,526,90,0
8392,7969,35,0
8393,7971,176,0
8394,907,17,0
8395,7972,1555,0
8396,3786,7,0
8397,3075,343,1
8398,2867,3,0
8399,3652,52,0
8400,6983,1556,1
8401,7973,82,1
8402,7974,1065,0
8403,579,875,0
8404,7976,396,0
8405,6069,35,1
8406,2638,17,0
8407,2588,1299,0
8408,5956,537,0
8409,647,851,1
8410,7978,77,0
8411,7980,77,0
8412,7981,1557,1
8413,6673,58,1
8414,7983,813,1
8415,7984,32,0
8416,7985,67,1
8417,3553,8,1
8418,5890,534,1
8419,7987,116,0
8420,4986,37,0
8421,7017,326,0
8422,7990,171,1
8423,7993,102,0
8424,7995,485,0
8425,1578,1558,0
8426,5033,1,0
8427,7996,17,0
8428,7998,1171,0
8429,7999,1559,1
8430,9,3,0
8431,8002,49,1
8432,8003,256,1
8433,2247,86,0
8434,1900,465,1
8435,8004,424,1
8436,8005,50,1
8437,8006,1406,1
8438,5012,67,1
8439,1515,1560,0
8440,8007,1274,1
8441,8008,515,0
8442,8009,371,1
8443,5653,357,1
8444,2110,32,0
8445,2570,7,0
8446,1448,3,0
8447,8011,375,0
8448,8012,5,0
8449,579,961,0
8450,4610,992,0
8451,8014,537,0
8452,8015,412,0
8453,8016,7,0
8454,182,324,0
8455,6632,77,0
8456,4394,93,1
8457,48,57,0
8458,8018,35,1
8459,6792,141,1
8460,5293,539,0
8461,7464,77,0
8462,8022,32,0
8463,4070,121,0
8464,2,48,0
8465,4795,140,1
8466,8023,272,1
8467,8024,1144,0
8468,8025,1562,0
8469,8028,269,1
8470,6147,1563,1
8471,1135,473,1
8472,1331,349,0
8473,7678,1293,1
8474,3514,276,0
8475,8030,991,0
8476,8031,214,0
8477,449,169,0
8478,126,41,0
8479,5659,18,0
8480,305,402,0
8481,8032,456,0
8482,8033,279,1
8483,2400,588,0
8484,8035,1391,1
8485,8036,170,1
8486,8037,18,0
8487,3160,33,0
8488,624,41,0
8489,8039,285,1
8490,3523,109,0
8491,8041,100,1
8492,1331,52,0
8493,8042,126,1
8494,8044,3,0
8495,6241,1442,1
8496,5985,76,0
8497,8046,583,0
8498,1344,41,0
8499,8047,242,1
8500,622,424,1
8501,3951,1564,0
8502,273,375,1
8503,6378,1565,1
8504,847,991,0
8505,7781,24,0
8506,2733,32,0
8507,8048,34,1
8508,8049,1050,1
8509,5136,38,1
8510,5951,376,1
8511,6220,60,0
8512,8050,412,0
8513,3264,701,0
8514,8051,32,0
8515,3423,1050,1
8516,8052,757,0
8517,8053,18,0
8518,3084,155,0
8519,5862,242,0
8520,8054,425,0
8521,8055,195,0
8522,8056,373,0
8523,3654,52,0
8524,956,409,1
8525,539,100,1
8526,8057,861,1
8527,2661,169,0
8528,8058,214,0
8529,1314,1566,0
8530,8059,1474,0
8531,7315,3,0
8532,158,86,0
8533,8060,91,1
8534,5112,67,0
8535,472,219,0
8536,8061,68,0
8537,8063,148,1
8538,8066,534,1
8539,8068,42,0
8540,221,734,0
8541,7298,460,0
8542,4910,1568,0
8543,8070,749,0
8544,8071,7,0
8545,8073,102,0
8546,8074,1569,0
8547,7669,240,1
8548,5411,412,0
8549,4025,37,0
8550,8075,1471,1
8551,113,645,0
8552,8076,1570,0
8553,2358,1209,0
8554,8079,1107,0
8555,8080,440,1
8556,8081,739,1
8557,8082,615,0
8558,8083,17,0
8559,863,365,0
8560,4980,17,0
8561,8085,482,1
8562,6313,1,0
8563,943,446,0
8564,8086,40,1
8565,5358,40,0
8566,8087,17,0
8567,8088,148,1
8568,8089,7,0
8569,7976,1272,0
8570,3652,223,0
8571,8091,163,0
8572,2110,227,0
8573,8092,320,1
8574,263,1000,1
8575,8093,93,1
8576,1116,40,1
8577,6877,278,1
8578,1701,138,1
8579,5697,0,0
8580,8094,40,1
8581,302,25,0
8582,8095,77,0
8583,1276,261,1
8584,8096,39,1
8585,8097,149,0
8586,8098,0,0
8587,8099,61,1
8588,8100,96,0
8589,6978,41,0
8590,1602,967,0
8591,8102,157,1
8592,6028,128,1
8593,3592,171,1
8594,8105,730,0
8595,8106,73,1
8596,649,60,0
8597,2917,303,0
8598,1922,1345,0
8599,8108,169,1
8600,1895,18,0
8601,3878,483,0
8602,5091,21,0
8603,8110,35,1
8604,8111,211,1
8605,3669,844,0
8606,2114,365,0
8607,7498,67,1
8608,8114,18,0
8609,8115,100,1
8610,8116,551,0
8611,8117,125,1
8612,2927,920,1
8613,8118,55,0
8614,2993,126,1
8615,2795,109,1
8616,8120,391,1
8617,3689,351,0
8618,8121,128,0
8619,8122,105,1
8620,1794,19,1
8621,8124,680,1
8622,4995,341,1
8623,7481,60,0
8624,8126,1093,1
8625,8127,3,0
8626,5547,67,1
8627,5987,68,0
8628,6200,1021,0
8629,8129,1028,1
8630,8130,68,0
8631,1946,60,0
8632,8131,166,1
8633,2198,48,0
8634,8133,3,0
8635,268,1011,1
8636,7570,447,0
8637,964,770,1
8638,8135,423,1
8639,1225,964,0
8640,8136,443,0
8641,2991,85,1
8642,8138,189,1
8643,760,17,0
8644,4477,510,0
8645,8140,439,0
8646,1424,34,0
8647,5656,41,0
8648,4405,100,1
8649,8141,269,0
8650,8144,405,0
8651,8145,126,1
8652,8146,93,1
8653,1854,447,1
8654,8147,37,1
8655,8148,365,0
8656,8150,741,1
8657,8151,254,0
8658,8152,77,0
8659,3385,923,1
8660,322,51,1
8661,8154,1176,0
8662,1120,77,0
8663,8155,184,0
8664,2537,37,0
8665,1838,17,0
8666,8156,125,1
8667,7659,3,0
8668,5808,223,0
8669,8159,67,1
8670,3529,3,0
8671,4262,800,0
8672,8162,1122,1
8673,8163,361,0
8674,623,22,1
8675,8164,196,0
8676,8165,714,0
8677,8166,212,1
8678,8155,1576,1
8679,4148,7,0
8680,1566,307,1
8681,5366,521,1
8682,438,223,0
8683,6659,1578,0
8684,1366,597,1
8685,2784,1198,0
8686,8168,82,1
8687,6312,609,0
8688,8169,311,0
8689,2882,3,0
8690,8173,214,0
8691,0,48,0
8692,8174,48,0
8693,268,1581,0
8694,8175,1138,1
8695,3657,212,0
8696,84,344,0
8697,8177,460,0
8698,8178,40,1
8699,4901,200,0
8700,8179,18,0
8701,2667,34,1
8702,2176,944,0
8703,8180,17,0
8704,6509,3,1
8705,8183,52,0
8706,2475,1583,1
8707,8184,126,1
8708,353,242,1
8709,8100,654,0
8710,8185,67,1
8711,8186,35,0
8712,8188,699,1
8713,4156,52,0
8714,8189,148,1
8715,2264,25,0
8716,8190,1472,0
8717,8191,1001,0
8718,8192,797,1
8719,4544,997,0
8720,2208,365,0
8721,8195,520,1
8722,8197,473,1
8723,8198,1299,0
8724,5930,216,1
8725,6151,374,0
8726,1331,588,0
8727,2998,486,0
8728,3002,536,0
8729,624,1584,1
8730,190,17,0
8731,8199,404,1
8732,8200,52,0
8733,8201,260,0
8734,3118,48,0
8735,4774,1585,1
8736,2016,640,0
8737,8202,575,0
8738,1539,13,0
8739,1032,809,0
8740,8205,0,0
8741,8174,17,0
8742,8206,214,0
8743,6194,0,0
8744,6803,514,0
8745,8207,402,1
8746,1197,1586,1
8747,8208,101,0
8748,8209,32,0
8749,1580,1587,0
8750,8210,169,1
8751,8212,274,0
8752,6067,1588,0
8753,8214,548,0
8754,8216,93,1
8755,8217,50,1
8756,8218,175,0
8757,178,3,0
8758,615,1589,0
8759,8219,264,1
8760,8220,157,1
8761,8221,460,0
8762,8222,200,0
8763,1976,462,0
8764,5715,148,1
8765,8223,588,1
8766,8225,94,1
8767,8226,149,0
8768,3541,125,1
8769,8228,37,0
8770,6750,56,0
8771,8229,18,0
8772,8230,193,1
8773,5595,3,0
8774,4599,504,1
8775,1962,994,0
8776,5729,161,1
8777,6018,67,1
8778,1017,3,0
8779,6200,588,1
8780,27,142,1
8781,3797,288,1
8782,6766,1114,1
8783,8235,189,1
8784,2150,58,1
8785,8236,41,1
8786,8237,365,0
8787,1257,242,0
8788,653,803,0
8789,4905,456,0
8790,2918,32,0
8791,6194,615,0
8792,8238,86,0
8793,5847,18,0
8794,3073,17,0
8795,555,319,1
8796,1873,197,0
8797,8239,217,1
8798,5526,617,0
8799,6482,176,1
8800,6289,836,1
8801,4561,67,1
8802,1047,77,0
8803,8242,326,1
8804,8243,588,1
8805,3887,989,1
8806,8244,50,1
8807,8245,439,1
8808,8246,204,0
8809,8247,37,0
8810,5371,176,1
8811,8248,3,0
8812,4379,18,0
8813,6350,692,1
8814,6323,634,0
8815,8249,86,1
8816,8251,0,0
8817,2218,439,0
8818,1307,235,1
8819,8257,91,0
8820,1396,1592,0
8821,7720,612,0
8822,211,7,0
8823,6662,23,0
8824,8258,242,1
8825,8259,425,1
8826,8260,271,1
8827,8261,3,0
8828,8262,1515,1
8829,8263,0,0
8830,3665,171,0
8831,8265,193,1
8832,8266,260,1
8833,8267,222,0
8834,8268,170,1
8835,1718,418,0
8836,8269,1594,0
8837,2284,242,1
8838,8271,93,1
8839,5903,172,0
8840,6344,487,1
8841,8272,110,0
8842,8273,411,1
8843,8275,739,1
8844,8276,8,1
8845,8277,400,1
8846,8278,204,0
8847,7282,349,0
8848,1468,400,0
8849,8279,17,0
8850,2186,89,0
8851,8280,89,0
8852,8282,13,0
8853,743,458,0
8854,8283,237,1
8855,7203,57,1
8856,2415,1595,0
8857,8284,924,1
8858,3950,438,0
8859,8285,35,1
8860,8286,195,0
8861,8287,636,0
8862,8288,1201,1
8863,8290,344,0
8864,8291,189,1
8865,4980,48,1
8866,8293,445,1
8867,8294,94,1
8868,5806,0,0
8869,5199,1,0
8870,5252,517,0
8871,943,1597,0
8872,1128,41,0
8873,8296,501,0
8874,1994,225,1
8875,5039,668,1
8876,8297,473,1
8877,863,1599,0
8878,8298,3,0
8879,1305,58,1
8880,8299,100,1
8881,8300,0,0
8882,268,1153,0
8883,53,111,0
8884,4708,634,0
8885,8301,40,1
8886,8302,94,0
8887,8303,189,1
8888,6551,334,1
8889,8304,100,1
8890,1261,129,0
8891,5023,445,1
8892,8305,473,1
8893,8306,32,0
8894,8307,176,1
8895,8308,149,0
8896,8309,404,1
8897,8310,214,1
8898,6380,18,0
8899,8311,67,1
8900,29,17,0
8901,821,18,0
