,smiles,sequence,interactions
1606,196,1044,0
1607,14,788,1
1608,1443,1094,0
1609,1444,742,0
1610,25,711,0
1611,1445,729,0
1612,8,399,1
1613,212,781,0
1614,866,1282,0
1615,1446,246,0
1616,1447,209,0
1617,1449,442,1
1618,1450,50,1
1619,1451,1284,0
1620,1453,692,1
1621,1454,1287,0
1622,574,1234,0
1623,1455,162,0
1624,1456,383,0
1625,1018,1022,1
1626,8,714,1
1627,610,233,1
1628,1388,1289,0
1629,802,73,1
1630,1462,85,1
1631,1319,923,0
1632,8,1290,1
1633,466,719,1
1634,8,1291,1
1635,1464,1292,0
1636,1465,599,0
1637,304,1294,0
1638,2,511,0
1639,8,191,1
1640,1467,1295,0
1641,293,822,0
1642,1468,1256,0
1643,14,960,1
1644,1470,753,1
1645,1472,1297,0
1646,1473,1298,0
1647,795,56,0
1648,571,639,0
1649,979,775,0
1650,1196,190,0
1651,367,143,1
1652,570,882,0
1653,497,1299,0
1654,1031,181,0
1655,25,1300,0
1656,11,732,0
1657,1475,1302,0
1658,1476,1110,0
1659,103,435,0
1660,997,69,1
1661,1477,511,0
1662,1478,211,1
1663,803,1304,1
1664,58,69,1
1665,1479,1305,0
1666,155,834,1
1667,339,392,0
1668,1480,1251,0
1669,1481,685,0
1670,8,236,1
1671,1484,789,0
1672,1486,56,0
1673,1487,836,0
1674,728,164,1
1675,786,671,0
1676,23,1212,1
1677,1488,879,1
1678,1489,382,1
1679,1490,948,0
1680,154,44,1
1681,9,338,1
1682,1491,1311,0
1683,1356,600,0
1684,23,1212,1
1685,150,148,0
1686,1495,987,0
1687,1496,1313,0
1688,1045,1314,0
1689,393,873,0
1690,293,1315,0
1691,1498,1114,0
1692,23,792,1
1693,1500,89,1
1694,1501,879,0
1695,1502,1318,0
1696,887,1320,0
1697,511,1060,0
1698,749,89,1
1699,477,1321,0
1700,767,914,0
1701,68,708,0
1702,1505,1322,0
1703,1105,1079,0
1704,1356,1323,0
1705,1363,344,0
1706,222,1324,0
1707,138,429,0
1708,1506,59,1
1709,802,828,1
1710,424,1325,0
1711,466,1326,1
1712,373,996,0
1713,23,1327,1
1714,1508,1328,0
1715,1512,1055,0
1716,1515,463,0
1717,8,1329,1
1718,58,145,1
1719,762,356,0
1720,8,457,1
1721,1340,653,0
1722,105,1330,0
1723,825,890,1
1724,1517,1331,0
1725,385,428,0
1726,1519,1333,0
1727,23,1213,1
1728,1472,433,0
1729,951,1334,0
1730,9,69,1
1731,8,883,1
1732,24,565,1
1733,1171,122,1
1734,30,714,1
1735,1520,1196,1
1736,1521,1336,1
1737,1038,1014,0
1738,23,1337,1
1739,276,600,0
1740,9,473,1
1741,896,3,1
1742,416,1338,1
1743,23,1247,1
1744,1314,1014,0
1745,27,1339,0
1746,465,3,1
1747,1522,1340,1
1748,1523,1341,0
1749,8,858,1
1750,1526,3,1
1751,158,606,0
1752,891,114,0
1753,31,1343,0
1754,1527,1344,0
1755,87,6,0
1756,1529,1346,1
1757,1530,457,1
1758,1531,174,0
1759,580,1347,0
1760,492,963,0
1761,8,366,1
1762,317,1165,1
1763,1532,1102,0
1764,939,5,1
1765,1533,739,0
1766,821,1348,0
1767,8,1349,1
1768,1535,660,0
1769,609,243,0
1770,1536,1056,0
1771,216,1250,0
1772,690,236,1
1773,14,1340,1
1774,1538,1351,0
1775,412,491,0
1776,563,1353,0
1777,1539,1355,0
1778,1540,1356,0
1779,928,1314,0
1780,161,91,1
1781,1541,89,1
1782,1545,1005,0
1783,466,1357,1
1784,1548,89,1
1785,1549,91,1
1786,8,1358,1
1787,391,296,1
1788,51,44,1
1789,8,1359,1
1790,1045,1084,0
1791,1555,278,1
1792,1557,1362,0
1793,643,916,0
1794,1559,511,0
1795,1561,1115,1
1796,882,239,0
1797,1557,1364,0
1798,60,1365,0
1799,8,341,1
1800,200,1366,0
1801,1564,161,0
1802,633,6,0
1803,1565,1367,0
1804,200,1368,0
1805,1566,1369,0
1806,135,1370,0
1807,8,1238,1
1808,23,1372,1
1809,1265,1176,0
1810,1568,1373,0
1811,1569,988,0
1812,1121,3,1
1813,485,1102,0
1814,114,1375,0
1815,1570,1005,0
1816,1216,624,0
1817,1571,1377,0
1818,1572,5,1
1819,1573,1378,0
1820,304,1379,0
1821,824,461,0
1822,23,1380,1
1823,1577,1381,0
1824,1578,63,0
1825,1065,62,1
1826,1579,1382,0
1827,14,1036,1
1828,1581,1136,0
1829,1582,921,0
1830,1584,85,1
1831,1585,1384,1
1832,324,98,1
1833,1129,1211,0
1834,563,1215,0
1835,167,1385,1
1836,1588,432,0
1837,1589,1386,0
1838,1590,1387,0
1839,1119,933,0
1840,1,73,1
1841,1591,475,1
1842,8,1388,1
1843,271,1389,0
1844,801,3,1
1845,1399,106,1
1846,34,1390,0
1847,1593,749,0
1848,23,154,1
1849,1594,85,1
1850,14,1391,1
1851,391,1392,1
1852,222,869,0
1853,1431,150,1
1854,1595,275,0
1855,1596,692,1
1856,1031,1394,0
1857,571,1146,0
1858,23,1395,1
1859,603,704,0
1860,1598,44,1
1861,188,649,0
1862,1599,1204,0
1863,1600,1397,0
1864,438,492,0
1865,1602,920,0
1866,8,1400,1
1867,1552,99,0
1868,76,446,1
1869,151,89,1
1870,1515,197,0
1871,1605,1149,0
1872,1606,154,1
1873,1607,523,0
1874,1608,1401,0
1875,417,1402,0
1876,668,1189,0
1877,213,625,0
1878,14,750,1
1879,1609,1066,0
1880,1610,1056,0
1881,559,1057,0
1882,1611,1142,0
1883,23,1403,1
1884,1612,89,1
1885,8,408,1
1886,1614,758,1
1887,136,371,0
1888,817,48,0
1889,1579,20,0
1890,167,457,1
1891,1615,1321,0
1892,875,1404,0
1893,274,500,0
1894,140,1405,0
1895,1618,44,1
1896,8,271,1
1897,125,1406,0
1898,499,425,1
1899,1619,255,1
1900,1620,641,0
1901,1621,742,1
1902,38,1059,1
1903,821,1401,0
1904,1623,1410,0
1905,23,1411,1
1906,1624,1412,1
1907,1332,1179,0
1908,1573,432,0
1909,161,69,1
1910,14,905,1
1911,57,237,0
1912,1211,1413,1
1913,875,60,0
1914,1626,85,1
1915,1627,1414,0
1916,23,1415,1
1917,1014,739,0
1918,1065,117,1
1919,1630,1416,0
1920,8,1417,1
1921,169,721,1
1922,14,545,1
1923,8,475,1
1924,1632,706,0
1925,8,765,1
1926,1633,1349,1
1927,8,3,1
1928,1636,742,0
1929,278,473,1
1930,44,47,1
1931,1638,1419,0
1932,245,442,1
1933,38,1420,1
1934,1639,63,0
1935,17,695,0
1936,373,1394,0
1937,1640,1218,0
1938,1457,674,1
1939,669,1014,0
1940,1353,199,1
1941,712,44,1
1942,1641,243,1
1943,554,704,0
1944,25,239,0
1945,1643,1423,0
1946,695,1226,0
1947,1644,627,1
1948,1645,89,1
1949,566,69,1
1950,1646,667,0
1951,14,1424,1
1952,1581,1425,0
1953,1647,363,1
1954,413,600,0
1955,1648,1427,0
1956,816,1428,0
1957,1308,1429,0
1958,1649,1430,1
1959,14,98,1
1960,936,150,1
1961,117,126,1
1962,1650,106,1
1963,130,319,1
1964,1652,91,1
1965,322,546,0
1966,1653,1431,0
1967,14,1432,1
1968,1654,363,0
1969,1655,1433,0
1970,1656,44,1
1971,1639,1434,0
1972,40,1435,0
1973,30,69,1
1974,1659,1436,0
1975,1660,442,1
1976,14,1437,1
1977,1661,335,0
1978,324,792,1
1979,1662,1381,0
1980,417,389,0
1981,796,3,1
1982,306,294,0
1983,1566,357,0
1984,190,1438,0
1985,739,597,0
1986,203,1440,1
1987,981,1124,1
1988,1664,85,1
1989,1665,1441,0
1990,1454,1442,0
1991,1666,776,0
1992,1667,783,0
1993,1415,729,0
1994,558,341,1
1995,1669,148,0
1996,624,557,1
1997,615,1014,0
1998,1280,1443,0
1999,1671,85,1
2000,1672,106,1
2001,1542,211,1
2002,1673,497,1
2003,1675,446,1
2004,915,125,0
2005,1676,900,1
2006,1677,1380,0
2007,1446,261,0
2008,1679,1104,0
2009,38,474,1
2010,703,5,0
2011,579,319,1
2012,939,5,1
2013,1682,873,0
2014,191,3,1
2015,475,713,0
2016,1684,534,0
2017,6,1446,0
2018,1689,228,0
2019,1129,801,0
2020,1690,1051,1
2021,1692,527,1
2022,1693,565,1
2023,916,299,0
2024,925,1447,0
2025,203,150,1
2026,322,1448,0
2027,1696,1449,0
2028,130,1036,1
2029,1697,628,0
2030,249,1322,0
2031,1238,1337,0
2032,436,3,1
2033,73,246,0
2034,14,1450,1
2035,8,69,1
2036,1701,305,0
2037,1032,89,1
2038,391,296,1
2039,324,1384,1
2040,1703,482,0
2041,1704,301,1
2042,1476,750,0
2043,23,217,1
2044,14,1452,1
2045,1707,1453,0
2046,728,150,1
2047,1708,848,0
2048,317,938,1
2049,1000,556,0
2050,582,1215,0
2051,11,592,0
2052,14,565,1
2053,1709,1056,0
2054,1711,270,0
2055,1712,1226,0
2056,579,1455,1
2057,1433,94,1
2058,1715,43,0
2059,1717,861,0
2060,173,537,0
2061,8,419,1
2062,1718,56,0
2063,1285,439,1
2064,198,1456,1
2065,375,660,0
2066,1265,1457,0
2067,57,879,0
2068,1327,424,0
2069,1719,3,1
2070,1720,1458,0
2071,896,3,1
2072,324,1459,1
2073,69,69,1
2074,866,1460,0
2075,690,1461,1
2076,1708,789,0
2077,1724,1206,0
2078,987,736,0
2079,1725,511,0
2080,529,1079,0
2081,689,492,0
2082,1726,1094,0
2083,1728,89,1
2084,472,1462,0
2085,404,1463,0
2086,1729,3,1
2087,1730,773,0
2088,14,157,1
2089,1732,1464,0
2090,3,3,1
2091,678,1465,0
2092,136,301,0
2093,8,44,1
2094,466,413,1
2095,14,179,1
2096,130,1466,1
2097,1734,726,0
2098,1735,920,1
2099,1294,5,1
2100,23,1022,1
2101,14,217,1
2102,23,3,1
2103,167,44,1
2104,1737,439,1
2105,352,392,0
2106,1738,920,1
2107,402,5,1
2108,1739,1469,0
2109,730,191,0
2110,1562,1470,0
2111,30,29,1
2112,803,613,1
2113,203,115,1
2114,1740,578,0
2115,1742,1037,1
2116,61,1471,0
2117,237,263,0
2118,1744,382,1
2119,1745,1196,0
2120,716,1473,0
2121,1415,1118,0
2122,593,89,1
2123,191,3,1
2124,1746,461,0
2125,8,1033,1
2126,658,509,0
2127,26,754,0
2128,121,78,0
2129,31,189,0
2130,1726,1474,0
2131,1579,18,0
2132,315,202,1
2133,1750,1091,0
2134,1751,94,1
2135,203,1290,1
2136,1753,234,0
2137,8,122,1
2138,31,1110,0
2139,1005,1477,0
2140,1583,308,0
2141,71,1110,0
2142,1755,1478,0
2143,14,173,1
2144,722,237,0
2145,1756,442,1
2146,8,236,1
2147,8,1479,1
2148,26,1429,0
2149,315,1480,1
2150,667,1481,0
2151,1759,3,1
2152,1760,3,0
2153,1761,1482,0
2154,1341,175,0
2155,1762,1142,0
2156,848,69,1
2157,135,424,0
2158,1764,981,0
2159,1765,1282,0
2160,14,1161,1
2161,764,1463,0
2162,477,509,0
2163,762,1318,0
2164,481,639,0
2165,1767,567,1
2166,1768,1198,0
2167,603,133,0
2168,1770,920,1
2169,25,191,0
2170,25,237,0
2171,117,395,1
2172,1771,981,0
2173,8,828,1
2174,1773,920,1
2175,1670,1149,0
2176,319,1242,1
2177,1774,1486,0
2178,1775,190,0
2179,1776,688,1
2180,14,1487,1
2181,1777,239,0
2182,1780,1488,0
2183,1781,1420,0
2184,499,3,1
2185,222,1489,0
2186,1064,1042,0
2187,1498,1490,0
2188,355,1491,0
2189,1766,1492,0
2190,658,103,0
2191,1169,285,0
2192,23,211,1
2193,1783,188,1
2194,1784,1493,0
2195,1785,784,0
2196,1786,60,0
2197,55,1212,1
2198,664,1189,0
2199,199,1382,0
2200,1260,1401,0
2201,1787,1336,0
2202,582,1022,0
2203,8,50,1
2204,1789,1494,0
2205,940,3,1
2206,1791,1368,0
2207,1326,88,0
2208,1340,1297,0
2209,1793,1497,0
2210,1796,89,1
2211,124,399,1
2212,1799,665,1
2213,1800,200,1
2214,480,859,0
2215,23,513,1
2216,438,1240,0
2217,1407,1171,0
2218,124,464,1
2219,1801,1387,0
2220,1802,1499,0
2221,1265,1230,0
2222,764,657,0
2223,1803,789,0
2224,393,114,0
2225,1804,737,0
2226,523,1101,0
2227,722,1501,0
2228,593,89,1
2229,136,1502,0
2230,1809,143,1
2231,412,948,0
2232,14,217,1
2233,518,1506,0
2234,1570,765,0
2235,14,1509,1
2236,1776,770,0
2237,911,5,1
2238,862,91,1
2239,585,1510,0
2240,1814,94,1
2241,187,395,0
2242,1815,1042,0
2243,1817,433,0
2244,1819,633,0
2245,1820,94,1
2246,1821,1384,1
2247,1822,390,1
2248,1823,439,1
2249,529,299,0
2250,1102,497,1
2251,1825,1385,0
2252,151,89,1
2253,150,160,0
2254,173,1514,0
2255,1826,1356,0
2256,1827,413,1
2257,888,777,0
2258,1056,474,1
2259,410,1515,0
2260,330,1017,0
2261,23,271,1
2262,58,473,1
2263,23,44,1
2264,825,359,1
2265,1828,112,0
2266,1335,1090,0
2267,1484,1311,0
2268,1830,497,1
2269,4,748,0
2270,1832,799,0
2271,1833,349,1
2272,755,1516,0
2273,1834,412,0
2274,665,1518,0
2275,304,1519,0
2276,508,211,1
2277,1835,364,1
2278,177,1520,0
2279,406,923,0
2280,1836,475,1
2281,14,126,1
2282,1837,243,1
2283,31,99,0
2284,8,1522,1
2285,1122,512,0
2286,14,186,1
2287,25,879,0
2288,391,1033,1
2289,754,38,1
2290,1840,952,1
2291,9,356,1
2292,1473,511,0
2293,14,1523,1
2294,1841,773,0
2295,1332,1189,0
2296,1583,1525,0
2297,1844,46,0
2298,23,1526,1
2299,9,90,1
2300,604,1110,0
2301,1847,270,0
2302,1579,739,0
2303,155,1120,1
2304,1848,1528,0
2305,8,85,1
2306,563,1529,0
2307,453,1530,0
2308,303,1069,0
2309,116,1531,0
2310,273,134,0
2311,8,1532,1
2312,8,959,1
2313,127,3,1
2314,23,1533,1
2315,1851,1438,0
2316,803,958,1
2317,563,1229,0
2318,1852,992,0
2319,405,1022,1
2320,1853,1534,0
2321,562,948,0
2322,1742,1037,1
2323,1854,1535,0
2324,416,838,1
2325,25,1536,0
2326,324,399,1
2327,1856,457,1
2328,1857,829,0
2329,353,117,0
2330,1858,1465,0
2331,1859,1538,0
2332,1860,1539,1
2333,416,382,1
2334,1861,1540,0
2335,1862,1541,1
2336,973,3,1
2337,25,1542,0
2338,14,217,1
2339,345,3,1
2340,1864,1367,0
2341,796,3,1
2342,1866,1413,0
2343,391,584,1
2344,279,1263,1
2345,1868,1079,0
2346,169,527,1
2347,148,1448,0
2348,1869,1543,0
2349,8,3,1
2350,477,1544,0
2351,1870,1545,0
2352,1872,44,1
2353,23,1547,1
2354,420,3,1
2355,1437,168,1
2356,433,1549,0
2357,1875,163,0
2358,14,949,1
2359,146,1550,1
2360,1876,565,1
2361,1853,728,0
2362,1877,211,1
2363,8,1459,1
2364,44,1056,1
2365,1878,1552,0
2366,1880,1448,0
2367,1881,330,0
2368,324,147,1
2369,104,160,0
2370,347,975,0
2371,601,491,0
2372,1884,383,0
2373,26,1553,0
2374,1608,1250,0
2375,186,1554,0
2376,1425,347,1
2377,1064,1152,0
2378,1275,266,0
2379,167,1021,1
2380,793,1556,1
2381,655,194,1
2382,1889,457,1
2383,23,3,1
2384,607,1557,0
2385,44,446,1
2386,1457,1559,1
2387,119,1554,0
2388,7,669,0
2389,1893,1321,0
2390,23,1561,1
2391,1,883,1
2392,587,786,0
2393,1522,104,1
2394,1018,236,1
2395,1894,1562,0
2396,1895,947,0
2397,1015,380,1
2398,79,308,0
2399,381,1563,0
2400,1031,1035,0
2401,577,419,1
2402,1897,1564,0
2403,1898,482,0
2404,8,1565,1
2405,1457,1559,1
2406,26,292,0
2407,1899,1566,0
2408,14,704,1
2409,23,85,1
2410,878,93,0
2411,1902,1567,0
2412,778,657,0
2413,1903,1568,0
2414,561,1569,0
2415,1904,434,0
2416,233,1051,0
2417,1906,586,0
2418,1425,347,1
2419,52,374,0
2420,1792,753,1
2421,8,1021,1
2422,1908,1570,0
2423,553,879,0
2424,1909,194,1
2425,485,265,0
2426,1910,511,0
2427,1911,1384,1
2428,1639,1535,0
2429,155,276,1
2430,324,688,1
2431,1476,1574,0
2432,540,1380,1
2433,466,1576,1
2434,563,891,0
2435,1764,1577,0
2436,8,1578,1
2437,145,1579,1
2438,145,150,1
2439,1916,399,1
2440,30,77,1
2441,1213,1041,0
2442,1064,1370,0
2443,149,5,0
2444,1918,1280,0
2445,212,1580,0
2446,476,1384,1
2447,1551,191,0
2448,409,1581,0
2449,1,883,1
2450,1034,1515,0
2451,1920,1582,0
2452,1921,251,1
2453,570,1158,0
2454,1922,558,1
2455,1923,202,1
2456,579,699,1
2457,1924,1313,0
2458,1925,32,0
2459,979,616,0
2460,611,565,1
2461,283,1180,1
2462,558,341,1
2463,1928,1494,0
2464,1364,1366,0
2465,1930,69,1
2466,1931,1078,0
2467,587,144,0
2468,23,883,1
2469,1932,1107,0
2470,1933,1251,0
2471,1934,788,0
2472,471,381,0
2473,203,1290,1
2474,1527,1114,0
2475,1669,1079,0
2476,676,3,1
2477,882,301,0
2478,72,1586,0
2479,202,788,0
2480,931,1587,1
2481,1102,1056,1
2482,31,340,0
2483,1937,1044,0
2484,1938,1588,0
2485,378,750,0
2486,1940,3,1
2487,1205,1102,0
2488,14,217,1
2489,641,1355,0
2490,14,959,1
2491,1941,1405,0
2492,1942,134,0
2493,1501,897,0
2494,410,1255,0
2495,1046,1000,0
2496,232,243,0
2497,866,1320,0
2498,24,1590,1
2499,661,1591,0
2500,1944,1592,0
2501,8,1593,1
2502,1946,959,0
2503,1141,30,0
2504,140,889,0
2505,391,1594,1
2506,1551,1595,0
2507,1947,511,1
2508,1948,554,1
2509,1128,1280,0
2510,130,473,1
2511,417,1596,0
2512,821,1598,0
2513,23,168,1
2514,1950,1390,1
2515,410,1323,0
2516,1951,728,0
2517,7,121,0
2518,1952,1222,0
2519,23,147,1
2520,1954,822,0
2521,669,1254,0
2522,1955,556,0
2523,23,589,1
2524,562,94,0
2525,801,3,1
2526,26,301,0
2527,1957,1123,0
2528,23,439,1
2529,1130,870,0
2530,237,1242,0
2531,427,1552,0
2532,1620,597,0
2533,1958,147,1
2534,472,136,0
2535,1959,1600,0
2536,26,1601,0
2537,9,90,1
2538,8,1043,1
2539,1961,458,0
2540,1962,1602,0
2541,162,309,1
2542,916,1603,0
2543,294,1478,0
2544,339,1458,0
2545,23,1605,1
2546,1965,1606,0
2547,1966,1608,1
2548,167,399,1
2549,1864,132,0
2550,62,1609,1
2551,754,725,1
2552,666,393,0
2553,130,145,1
2554,331,1610,1
2555,1969,1611,0
2556,1970,356,0
2557,24,1612,1
2558,339,1613,0
2559,987,63,0
2560,99,959,1
2561,197,359,0
2562,762,786,0
2563,1608,1114,0
2564,41,359,1
2565,1971,1615,0
2566,667,1617,0
2567,186,1618,0
2568,14,217,1
2569,636,859,0
2570,14,391,1
2571,1326,1619,0
2572,14,1033,1
2573,106,1035,0
2574,8,217,1
2575,99,1050,1
2576,868,305,0
2577,665,475,0
2578,1975,1622,0
2579,1976,1623,0
2580,416,926,1
2581,1977,211,1
2582,306,336,0
2583,416,1624,1
2584,1978,508,0
2585,307,1625,0
2586,726,1626,0
2587,391,499,1
2588,8,1627,1
2589,14,123,1
2590,8,1108,1
2591,1980,1052,0
2592,1118,565,1
2593,522,154,0
2594,1975,1628,0
2595,1982,123,0
2596,1983,3,1
2597,468,1629,0
2598,1557,1038,0
2599,882,161,0
2600,1984,48,0
2601,1985,558,0
2602,1986,1384,1
2603,1987,69,1
2604,1500,89,1
2605,351,1630,0
2606,1990,1631,0
2607,1332,1632,0
2608,23,558,1
2609,1991,1633,0
2610,609,598,0
2611,1993,1048,0
2612,1994,1026,0
2613,334,1634,0
2614,623,940,0
2615,8,233,1
2616,1997,1635,0
2617,942,730,0
2618,654,1636,0
2619,1998,211,1
2620,1999,382,1
2621,1232,46,0
2622,1241,337,1
2623,279,959,1
2624,981,150,1
2625,18,3,1
2626,2002,317,1
2627,932,1385,0
2628,666,734,0
2629,44,1359,1
2630,8,1640,1
2631,2004,1641,0
2632,2005,1642,0
2633,1168,576,0
2634,2007,1643,0
2635,14,474,1
2636,2008,758,0
2637,14,217,1
2638,155,1644,1
2639,2011,1559,0
2640,638,24,0
2641,1927,1645,0
2642,2012,1646,1
2643,1,881,1
2644,1484,545,0
2645,2013,1647,0
2646,466,1553,1
2647,979,944,0
2648,1,474,1
2649,922,294,1
2650,1857,788,0
2651,397,1060,0
2652,2016,1330,0
2653,620,959,1
2654,23,1649,1
2655,2017,655,0
2656,780,1650,0
2657,155,91,1
2658,51,1651,1
2659,586,739,0
2660,94,202,1
2661,114,1652,0
2662,25,975,0
2663,2019,736,0
2664,2021,103,0
2665,1348,796,0
2666,14,31,1
2667,14,1654,1
2668,2024,688,1
2669,2025,726,0
2670,2026,1656,0
2671,23,939,1
2672,2027,763,0
2673,8,457,1
2674,347,1514,0
2675,2029,1384,1
2676,276,748,0
2677,2030,1657,0
2678,639,255,1
2679,466,1658,1
2680,1818,1659,0
2681,640,847,0
2682,2032,1660,0
2683,285,545,1
2684,1497,5,1
2685,1480,660,0
2686,438,1300,0
2687,2034,1227,1
2688,61,1531,0
2689,472,743,0
2690,216,1663,0
2691,108,822,0
2692,782,426,0
2693,1259,1664,0
2694,336,1609,0
2695,1522,123,1
2696,23,792,1
2697,1008,1665,0
2698,560,395,1
2699,311,1666,0
2700,1512,303,0
2701,1065,123,1
2702,485,1650,0
2703,485,1104,0
2704,24,565,1
2705,1019,3,1
2706,823,1668,1
2707,23,821,1
2708,133,452,1
2709,2039,452,0
2710,130,840,1
2711,1139,1669,0
2712,2042,5,0
2713,1130,1552,0
2714,2043,143,1
2715,624,150,1
2716,10,1201,0
2717,2045,399,1
2718,486,889,1
2719,2046,1670,0
2720,1600,1109,0
2721,2047,734,0
2722,1060,143,0
2723,8,1671,1
2724,405,442,1
2725,8,1673,1
2726,1000,64,0
2727,822,64,0
2728,175,1674,0
2729,2049,558,0
2730,2050,1446,0
2731,2051,475,1
2732,423,211,1
2733,8,364,1
2734,2053,1464,0
2735,1407,750,0
2736,1963,1502,0
2737,2055,85,1
2738,167,1675,1
2739,8,1676,1
2740,14,454,1
2741,116,177,0
2742,870,1678,0
2743,1768,77,0
2744,2061,445,0
2745,2062,1227,1
2746,438,14,0
2747,2039,1679,0
2748,1989,1131,0
2749,242,185,0
2750,2063,1680,0
2751,23,168,1
2752,14,31,1
2753,2065,688,1
2754,1261,463,0
2755,1342,3,1
2756,1232,902,0
2757,31,1334,0
2758,1226,1282,0
2759,2066,558,0
2760,2067,835,0
2761,2068,748,0
2762,1933,1102,0
2763,792,891,0
2764,87,1453,0
2765,1478,18,1
2766,14,1682,1
2767,2074,382,1
2768,2075,1152,0
2769,8,1684,1
2770,802,167,1
2771,1496,1685,0
2772,462,211,1
2773,2076,1686,0
2774,391,1687,1
2775,755,1615,0
2776,2077,301,1
2777,71,1689,0
2778,31,1690,0
2779,62,1197,1
2780,2080,41,1
2781,768,79,0
2782,477,491,0
2783,2081,1691,1
2784,197,342,0
2785,219,296,1
2786,2082,239,1
2787,932,1693,0
2788,664,1047,0
2789,8,1695,1
2790,1694,975,0
2791,778,114,0
2792,23,363,1
2793,2083,565,1
2794,681,897,0
2795,2084,687,0
2796,1062,952,1
2797,2086,1243,0
2798,2087,1453,0
2799,190,463,0
2800,767,870,0
2801,14,1697,1
2802,416,446,1
2803,416,319,1
2804,435,1365,0
2805,324,1109,1
2806,453,1698,0
2807,868,1700,0
2808,469,1701,1
2809,8,473,1
2810,2091,390,1
2811,76,1702,1
2812,14,1703,1
2813,416,792,1
2814,303,930,0
2815,2094,1704,0
2816,904,44,1
2817,367,333,1
2818,2095,1705,0
2819,2096,122,1
2820,2098,1706,0
2821,2099,475,1
2822,665,1707,0
2823,1458,903,1
2824,23,1708,1
2825,2100,380,0
2826,2101,640,0
2827,1772,1709,0
2828,8,399,1
2829,2102,879,1
2830,1559,1109,0
2831,25,1079,0
2832,1421,738,0
2833,707,56,0
2834,58,77,1
2835,2104,288,0
2836,1476,782,0
2837,8,1711,1
2838,383,728,0
2839,1064,1712,0
2840,324,296,1
2841,2107,1713,0
2842,2108,106,1
2843,61,1714,0
2844,6,54,0
2845,1278,729,0
2846,348,1060,0
2847,8,1165,1
2848,1515,1196,0
2849,2112,1715,0
2850,2113,79,0
2851,2114,505,0
2852,502,301,1
2853,89,1717,1
2854,1261,1184,0
2855,2115,1453,0
2856,57,121,0
2857,2117,1720,0
2858,23,1722,1
2859,296,309,1
2860,560,126,1
2861,63,802,0
2862,57,1724,0
2863,470,475,1
2864,2118,349,1
2865,46,54,0
2866,357,1725,0
2867,121,1035,0
2868,2119,223,0
2869,23,115,1
2870,2120,1434,0
2871,285,959,1
2872,197,1726,0
2873,2123,123,0
2874,1925,1617,0
2875,51,1212,1
2876,2126,251,1
2877,825,413,1
2878,460,200,0
2879,219,1380,1
2880,14,1732,1
2881,2129,1022,0
2882,2130,1201,0
2883,734,1733,0
2884,792,1463,0
2885,2132,1076,0
2886,1838,725,1
2887,1313,395,0
2888,1790,709,0
2889,1696,845,0
2890,2134,858,1
2891,699,1420,0
2892,8,497,1
2893,1927,285,0
2894,23,1020,1
2895,709,963,0
2896,355,1438,0
2897,145,1735,1
2898,585,141,0
2899,47,1739,1
2900,2138,176,1
2901,463,17,0
2902,8,1304,1
2903,2042,237,0
2904,161,53,1
2905,1128,890,0
2906,1935,1740,0
2907,373,639,0
2908,66,144,0
2909,14,451,1
2910,8,1742,1
2911,821,1743,0
2912,466,236,1
2913,303,1366,0
2914,23,89,1
2915,2101,1059,0
2916,1523,1745,0
2917,25,1746,0
2918,23,40,1
2919,44,1033,1
2920,786,261,0
2921,2143,1747,0
2922,72,396,0
2923,477,987,0
2924,2144,1226,0
2925,70,1748,0
2926,167,122,1
2927,23,487,1
2928,1527,1749,0
2929,2146,305,0
2930,2148,398,1
2931,2149,405,0
2932,640,492,0
2933,1033,44,1
2934,2150,1598,0
2935,2151,243,1
2936,312,3,1
2937,1265,802,0
2938,1331,115,1
2939,1726,806,0
2940,2154,1056,0
2941,8,1754,1
2942,2102,155,1
2943,2156,1298,0
2944,2157,1755,1
2945,1965,1756,0
2946,2158,442,1
2947,2159,122,1
2948,820,738,0
2949,391,584,1
2950,284,1263,1
2951,2160,44,1
2952,105,1569,0
2953,25,1390,0
2954,2165,914,0
2955,1106,395,1
2956,1983,398,1
2957,2166,69,1
2958,1172,846,1
2959,1182,1755,0
2960,8,89,1
2961,303,546,0
2962,2168,1048,0
2963,2169,532,0
2964,324,1039,1
2965,2170,861,0
2966,2171,194,1
2967,87,1758,0
2968,348,1636,0
2969,23,1759,1
2970,285,91,1
2971,23,1760,1
2972,8,941,1
2973,2173,53,1
2974,9,1762,1
2975,1487,461,0
2976,37,1084,0
2977,639,1051,1
2978,2175,1763,0
2979,1315,44,1
2980,802,1336,1
2981,2176,442,1
2982,481,350,0
2983,345,3,1
2984,2179,1557,0
2985,8,1765,1
2986,2180,194,1
2987,453,314,0
2988,30,643,1
2989,1342,3,1
2990,659,802,0
2991,2182,340,0
2992,679,476,0
2993,204,1767,0
2994,65,344,0
2995,1275,1596,0
2996,8,361,1
2997,874,156,0
2998,2185,1657,0
2999,2188,211,1
3000,1299,645,0
3001,789,1492,0
3002,409,383,0
3003,2189,1021,1
3004,909,639,0
3005,1709,902,0
3006,14,1769,1
3007,153,1390,0
3008,8,98,1
3009,2190,898,1
3010,2191,1010,0
3011,1,1770,1
3012,2121,383,0
3013,824,1659,0
3014,205,104,0
3015,813,1771,0
3016,1451,589,0
3017,14,31,1
3018,8,627,1
