,smiles,sequence,interactions
4688,1017,1375,1
4689,873,628,1
4690,497,293,1
4691,1584,51,0
4692,750,1455,0
4693,1104,87,1
4694,1219,237,1
4695,2471,148,1
4696,1209,123,1
4697,1634,599,0
4698,3177,731,0
4699,3178,405,1
4700,2664,1568,0
4701,836,1905,0
4702,3137,206,1
4703,452,14,1
4704,3180,310,0
4705,103,998,1
4706,1877,1716,0
4707,682,1933,1
4708,780,106,1
4709,2535,1476,0
4710,1202,208,1
4711,3181,325,0
4712,63,29,1
4713,2423,148,1
4714,3182,1724,0
4715,3183,690,1
4716,1917,1502,1
4717,2273,67,1
4718,3184,857,0
4719,2802,814,1
4720,1875,1900,1
4721,1394,29,1
4722,777,1934,1
4723,2948,1722,0
4724,578,90,1
4725,337,728,1
4726,2203,1935,0
4727,151,903,1
4728,1481,1251,1
4729,1686,764,0
4730,703,1869,0
4731,90,1936,0
4732,3185,1388,0
4733,2347,195,1
4734,874,160,0
4735,524,67,1
4736,162,111,1
4737,3186,1481,0
4738,587,132,0
4739,407,18,1
4740,1792,1348,1
4741,814,162,0
4742,2611,29,1
4743,1473,37,1
4744,2522,1235,1
4745,3187,1427,1
4746,818,1511,0
4747,401,67,1
4748,3188,1937,0
4749,3189,169,1
4750,638,136,1
4751,3190,111,1
4752,3191,792,1
4753,1276,510,0
4754,104,195,1
4755,911,1239,0
4756,3192,417,0
4757,3193,306,0
4758,1780,63,1
4759,303,389,1
4760,184,505,0
4761,103,337,1
4762,2651,1144,1
4763,3194,90,1
4764,892,998,1
4765,2583,1901,0
4766,742,85,1
4767,159,1503,0
4768,3196,645,0
4769,665,1938,0
4770,1251,1587,0
4771,3197,1587,0
4772,2518,1201,1
4773,247,1899,0
4774,873,523,1
4775,916,523,1
4776,2315,148,1
4777,2654,1078,0
4778,3199,1939,1
4779,3200,405,1
4780,559,461,1
4781,2530,959,0
4782,165,148,1
4783,1812,72,1
4784,2026,52,1
4785,576,436,1
4786,842,14,1
4787,3202,506,0
4788,706,29,1
4789,1877,1740,0
4790,3203,789,0
4791,886,158,0
4792,230,390,1
4793,1133,1940,0
4794,2629,1371,1
4795,857,1732,0
4796,889,1551,0
4797,3204,879,0
4798,977,1732,1
4799,492,1738,1
4800,3205,562,1
4801,3206,752,0
4802,2882,1789,1
4803,776,894,0
4804,12,237,1
4805,1710,505,1
4806,1406,525,1
4807,1209,327,1
4808,1400,925,1
4809,631,616,1
4810,3207,66,0
4811,3208,1942,0
4812,3209,556,0
4813,3210,1925,0
4814,3211,405,1
4815,518,1943,1
4816,883,378,1
4817,3212,1681,0
4818,733,519,1
4819,1867,222,0
4820,1209,1944,0
4821,3213,644,1
4822,1867,261,0
4823,233,1637,0
4824,1530,1203,0
4825,820,764,0
4826,230,84,1
4827,3215,894,1
4828,3216,1375,1
4829,913,282,0
4830,3217,67,1
4831,2993,1793,0
4832,962,402,1
4833,104,147,1
4834,3218,1287,0
4835,477,198,0
4836,2697,654,1
4837,286,1343,1
4838,56,600,0
4839,195,148,1
4840,1569,106,1
4841,2420,1579,0
4842,1963,1730,0
4843,3219,334,1
4844,3062,469,1
4845,393,187,0
4846,3062,48,1
4847,3072,147,1
4848,424,1289,1
4849,2804,1550,0
4850,3136,918,0
4851,1714,690,1
4852,270,1199,1
4853,1224,1498,0
4854,2445,37,0
4855,2357,148,1
4856,1959,67,1
4857,297,69,1
4858,309,711,1
4859,2241,492,0
4860,736,269,1
4861,1386,566,1
4862,1124,29,1
4863,3224,1849,0
4864,3225,405,1
4865,2865,1550,0
4866,559,1525,1
4867,32,559,0
4868,3227,1946,0
4869,1667,111,1
4870,1461,282,1
4871,2266,924,0
4872,1009,339,1
4873,1813,380,1
4874,3229,999,0
4875,3230,1886,0
4876,2182,1236,0
4877,3231,725,1
4878,798,239,0
4879,3223,170,0
4880,2345,1024,1
4881,892,29,1
4882,2314,334,1
4883,335,738,1
4884,2831,1176,0
4885,244,650,1
4886,492,1947,1
4887,2171,1948,1
4888,2324,749,0
4889,3002,1400,0
4890,974,148,1
4891,1100,1668,0
4892,244,830,0
4893,2092,1949,0
4894,836,1950,0
4895,346,106,1
4896,277,1031,0
4897,1247,792,1
4898,3201,790,0
4899,6,461,1
4900,394,245,1
4901,1313,1111,1
4902,3234,809,1
4903,2626,1300,0
4904,2560,1477,0
4905,1130,253,1
4906,1712,352,0
4907,519,1523,1
4908,294,206,1
4909,2043,1472,0
4910,1060,1181,1
4911,738,410,1
4912,1892,1627,0
4913,3012,1527,0
4914,1766,401,1
4915,1452,340,1
4916,3235,201,0
4917,643,246,0
4918,192,14,1
4919,770,106,1
4920,783,1951,0
4921,1790,72,1
4922,1170,136,1
4923,3237,634,0
4924,1795,1655,0
4925,3238,868,1
4926,65,970,1
4927,428,468,1
4928,13,354,1
4929,251,118,1
4930,3240,279,1
4931,666,270,0
4932,2739,1417,0
4933,2587,1066,0
4934,581,148,1
4935,1355,1954,0
4936,396,403,1
4937,3242,471,0
4938,1135,1667,0
4939,1046,147,1
4940,3244,471,0
4941,3245,993,0
4942,963,378,1
4943,2153,1318,0
4944,319,1735,0
4945,2135,1143,0
4946,3246,1148,0
4947,1295,581,0
4948,3247,1392,0
4949,686,358,0
4950,3248,976,0
4951,2879,1566,0
4952,820,842,0
4953,542,1064,0
4954,968,107,0
4955,3249,355,0
4956,3250,1956,0
4957,1036,194,1
4958,2092,566,1
4959,3251,342,0
4960,2105,1957,0
4961,264,422,1
4962,3221,1605,0
4963,890,912,0
4964,652,946,0
4965,3253,269,1
4966,544,1181,1
4967,3255,675,1
4968,3256,1958,0
4969,798,492,1
4970,360,1959,0
4971,2020,524,0
4972,794,628,1
4973,149,469,1
4974,2576,1173,1
4975,3105,695,0
4976,2242,1593,0
4977,2201,880,0
4978,3258,14,1
4979,1091,1262,1
4980,1511,72,1
4981,3259,1885,0
4982,842,711,1
4983,3014,974,1
4984,1007,102,1
4985,2244,929,0
4986,2087,1307,0
4987,1109,1237,0
4988,3261,273,1
4989,2076,1302,0
4990,83,125,1
4991,2668,1912,1
4992,82,37,0
4993,559,52,1
4994,1742,1909,0
4995,892,194,1
4996,1007,417,1
4997,1363,162,1
4998,590,87,1
4999,2259,1065,0
5000,1940,260,1
5001,1384,993,0
5002,955,1374,0
5003,3263,1962,0
5004,3264,1963,1
5005,827,895,0
5006,2007,1964,0
5007,3011,144,1
5008,472,469,1
5009,15,1105,0
5010,2425,1374,1
5011,1682,148,1
5012,3265,1265,0
5013,3007,412,0
5014,684,969,0
5015,1997,924,0
5016,1685,170,0
5017,2149,1422,1
5018,2972,339,1
5019,2335,221,0
5020,722,726,0
5021,2120,1310,0
5022,1769,1174,0
5023,1973,259,0
5024,3178,1028,1
5025,555,1095,0
5026,1590,339,1
5027,1758,84,1
5028,900,1517,0
5029,3268,380,1
5030,130,327,1
5031,2000,482,0
5032,3272,208,1
5033,90,1709,0
5034,3273,513,0
5035,3274,1164,0
5036,963,339,1
5037,2541,1058,0
5038,714,14,1
5039,715,1512,1
5040,286,1325,1
5041,2682,1521,1
5042,76,52,1
5043,722,1607,1
5044,3276,27,1
5045,3277,1126,0
5046,2055,233,1
5047,1549,92,1
5048,137,1920,0
5049,3247,27,1
5050,1203,29,1
5051,1618,1239,1
5052,3278,123,0
5053,1056,106,1
5054,3279,1236,0
5055,3280,1129,0
5056,1891,1966,0
5057,3281,480,1
5058,2239,345,1
5059,2962,106,1
5060,3282,1948,1
5061,3283,1646,0
5062,3284,121,0
5063,3,52,1
5064,2094,1092,0
5065,3285,719,1
5066,14,87,1
5067,3286,1872,0
5068,3287,950,0
5069,2045,747,0
5070,1007,1619,0
5071,3161,1050,0
5072,236,646,0
5073,2590,63,1
5074,2617,80,1
5075,3010,1056,0
5076,52,968,1
5077,2415,1199,0
5078,2208,1259,0
5079,837,1963,0
5080,2125,354,0
5081,1876,1967,0
5082,931,493,1
5083,692,833,0
5084,104,148,1
5085,2517,118,1
5086,2333,1374,1
5087,1606,618,0
5088,2264,107,0
5089,2855,570,0
5090,2889,1615,0
5091,1724,1968,0
5092,624,147,1
5093,3289,832,0
5094,3290,1050,0
5095,1705,563,0
5096,241,602,0
5097,3291,593,0
5098,3292,1417,0
5099,3037,819,1
5100,3193,1686,0
5101,1517,1969,0
5102,2886,513,0
5103,765,1970,0
5104,3207,1343,0
5105,1654,1971,0
5106,2091,1618,0
5107,3296,1574,1
5108,2612,1512,1
5109,2529,1386,0
5110,3297,736,0
5111,1575,1925,1
5112,3059,759,0
5113,2219,854,0
5114,1171,789,0
5115,3299,920,0
5116,3300,896,0
5117,1567,973,1
5118,1828,759,0
5119,1483,966,0
5120,3301,1164,0
5121,1312,638,1
5122,2708,87,1
5123,2360,1925,0
5124,2962,1144,0
5125,996,562,1
5126,2447,269,1
5127,2267,1602,0
5128,65,693,1
5129,3304,1972,1
5130,3040,864,1
5131,3305,119,0
5132,2528,1973,1
5133,3306,739,0
5134,1437,513,0
5135,2895,566,1
5136,232,1239,0
5137,856,1814,0
5138,2394,1520,0
5139,3307,90,1
5140,1993,118,1
5141,3309,1661,0
5142,341,1543,0
5143,3310,975,1
5144,2027,14,1
5145,1823,459,0
5146,3311,132,1
5147,434,690,1
5148,3312,1493,0
5149,3313,67,1
5150,587,417,1
5151,1290,29,1
5152,322,23,1
5153,2935,1456,0
5154,576,1744,0
5155,3314,1975,0
5156,1919,629,1
5157,259,728,0
5158,2612,23,1
5159,1990,1976,0
5160,1845,87,1
5161,3316,29,1
5162,1940,14,1
5163,2127,757,1
5164,2882,1979,1
5165,247,1113,1
5166,2477,1588,0
5167,1915,67,1
5168,401,1950,0
5169,1144,92,1
5170,3319,501,0
5171,2395,1364,0
5172,923,772,0
5173,1717,321,0
5174,2664,1579,0
5175,3320,1040,0
5176,3321,148,1
5177,1294,237,1
5178,1138,446,0
5179,1696,111,1
5180,758,1031,0
5181,10,1782,0
5182,3322,214,1
5183,2024,1980,0
5184,3232,111,1
5185,3323,103,1
5186,746,339,1
5187,790,1598,0
5188,958,37,1
5189,3324,27,1
5190,1286,29,1
5191,1315,1602,0
5192,3250,90,1
5193,2679,1981,0
5194,2269,1397,0
5195,363,63,1
5196,3325,404,0
5197,3326,1548,0
5198,720,874,0
5199,3224,1983,0
5200,130,113,1
5201,1314,1498,0
5202,2978,792,0
5203,3327,906,1
5204,1548,486,0
5205,3108,883,0
5206,889,1984,0
5207,1184,1206,0
5208,192,1861,0
5209,3328,845,0
5210,3329,680,1
5211,3330,1103,0
5212,3332,1620,0
5213,2436,1593,1
5214,3333,262,1
5215,297,206,1
5216,1053,1729,0
5217,453,550,1
5218,1290,209,0
5219,2131,919,0
5220,3334,1856,0
5221,195,14,1
5222,2188,1751,1
5223,3336,1503,1
5224,292,341,0
5225,3310,270,1
5226,3338,1313,0
5227,2650,352,0
5228,1950,545,0
5229,1410,1979,0
5230,1116,1102,0
5231,583,64,1
5232,3339,1336,1
5233,2829,1976,0
5234,2629,1986,0
5235,3341,111,1
5236,3343,405,1
5237,3344,134,0
5238,963,195,1
5239,524,8,1
5240,1808,1897,1
5241,2446,67,1
5242,1688,29,1
5243,698,653,0
5244,2555,168,0
5245,3229,1340,0
5246,3346,1677,0
5247,3347,48,1
5248,256,1719,1
5249,2078,840,0
5250,1,868,1
5251,1567,1140,1
5252,137,550,1
5253,192,566,1
5254,130,308,1
5255,2396,1231,0
5256,809,1988,0
5257,1374,638,1
5258,192,222,1
5259,2013,1980,0
5260,2886,100,1
5261,146,195,1
5262,1084,95,1
5263,3348,105,0
5264,651,1371,1
5265,110,842,0
5266,3350,67,1
5267,532,274,0
5268,323,37,1
5269,2593,1793,0
5270,1821,690,1
5271,2094,136,0
5272,3351,169,1
5273,409,29,1
5274,467,1023,1
5275,597,1374,1
5276,3352,87,1
5277,1553,1719,1
5278,3353,8,1
5279,3354,1989,0
5280,2140,195,1
5281,211,998,1
5282,983,330,0
5283,2369,14,1
5284,795,1992,0
5285,2946,31,0
5286,3357,1605,0
5287,2579,27,1
5288,165,402,1
5289,1176,29,1
5290,398,934,0
5291,810,940,0
5292,3087,611,1
5293,3360,1599,0
5294,406,1610,1
5295,1118,1734,1
5296,764,1150,0
5297,3361,403,1
5298,3362,942,1
5299,2521,405,1
5300,2030,208,1
5301,2683,914,1
5302,2920,1120,0
5303,14,1013,1
5304,467,988,0
5305,2565,103,1
5306,1725,1508,0
5307,2417,1831,0
5308,1250,240,1
5309,1930,695,0
5310,694,1275,1
5311,376,1191,0
5312,2272,1993,0
5313,3350,475,1
5314,337,917,1
5315,3365,1768,0
5316,778,70,0
5317,3366,1445,0
5318,2975,1709,1
5319,3001,1292,0
5320,148,337,1
5321,2107,443,1
5322,55,3,1
5323,718,63,1
5324,648,253,1
5325,1602,1767,0
5326,1646,1730,1
5327,1046,148,1
5328,790,710,0
5329,2113,208,1
5330,2862,92,1
5331,3368,1111,1
5332,372,1995,1
5333,2502,125,1
5334,3240,1573,0
5335,303,652,0
5336,3131,792,1
5337,3369,565,1
5338,497,1066,0
5339,2137,1881,0
5340,2643,566,1
5341,1414,140,1
5342,151,1959,1
5343,3371,290,0
5344,2226,1245,0
5345,3372,1217,1
5346,2806,148,0
5347,2620,1830,0
5348,3373,482,0
5349,3374,405,1
5350,1159,87,1
5351,1135,14,1
5352,468,1861,0
5353,2241,1169,0
5354,1686,1035,1
5355,3318,1651,1
5356,1909,1895,0
5357,257,120,1
5358,3095,178,0
5359,2137,148,1
5360,1940,378,1
5361,1398,1218,0
5362,3379,244,1
5363,315,675,0
5364,3380,1879,1
5365,2189,800,0
5366,3271,316,0
5367,1435,643,0
5368,962,235,1
5369,166,8,1
5370,882,1996,1
5371,547,1067,0
5372,65,1397,1
5373,3381,16,0
5374,3382,759,1
5375,646,1683,1
5376,3384,92,1
5377,128,1998,0
5378,3157,1466,0
5379,3385,1213,0
5380,534,1890,0
5381,1214,454,0
5382,3387,2000,0
5383,2810,509,1
5384,2575,1935,0
5385,1390,1847,0
5386,3388,894,0
5387,583,424,1
5388,2260,1784,0
5389,2411,1510,1
5390,2389,18,1
5391,1537,29,1
5392,3391,861,0
5393,193,611,1
5394,2426,1448,0
5395,383,143,1
5396,1744,1802,0
5397,3224,1100,1
5398,3106,38,0
5399,2097,1000,0
5400,2331,1916,0
5401,1028,719,0
5402,3392,1047,0
5403,1253,80,1
5404,2683,401,1
5405,3314,80,1
5406,843,198,0
5407,3393,1481,0
5408,2683,148,1
5409,1577,997,0
5410,3394,72,1
5411,1446,1239,1
5412,2481,159,0
5413,1063,772,1
5414,3396,873,0
5415,1110,709,0
5416,2352,437,1
5417,2369,801,0
5418,2095,125,0
5419,2445,339,0
5420,1842,2001,1
5421,420,835,1
5422,1430,339,0
5423,148,2002,0
5424,663,119,0
5425,335,250,0
5426,2166,562,1
5427,508,237,1
5428,3398,1620,0
5429,80,120,1
5430,3399,708,0
5431,3400,1089,1
5432,2171,1046,0
5433,2238,1782,0
5434,63,293,0
5435,3010,1924,0
5436,3402,228,0
5437,249,1342,1
5438,3353,37,1
5439,608,143,0
5440,335,1419,0
5441,72,95,1
5442,2066,2003,0
5443,288,67,1
5444,3122,1459,0
5445,2074,1580,0
5446,3403,169,1
5447,2459,363,0
5448,1605,1159,0
5449,1367,1117,0
5450,3405,809,1
5451,2011,323,1
5452,1837,290,0
5453,3406,1314,0
5454,44,835,1
5455,3407,690,1
5456,1249,356,0
5457,3408,464,1
5458,336,985,0
5459,344,106,1
5460,1450,837,1
5461,287,339,1
5462,59,346,0
5463,291,79,0
5464,3409,2005,0
5465,3410,3,1
5466,1360,29,1
5467,1565,733,1
5468,595,426,1
5469,3411,1684,0
5470,2528,732,1
5471,3412,1006,0
5472,3322,1693,0
5473,3127,525,0
5474,2181,1536,0
5475,309,775,0
5476,0,405,1
5477,3414,268,1
5478,1182,16,1
5479,1763,426,1
5480,279,1915,1
5481,1314,2006,1
5482,1594,380,1
5483,2217,616,0
5484,3416,1233,0
5485,103,35,1
5486,1450,106,1
5487,1801,308,1
5488,3417,300,0
5489,1187,1732,0
5490,3418,1669,0
5491,1279,1225,0
5492,853,1807,0
5493,747,2007,0
5494,240,183,0
5495,1654,1484,0
5496,3213,708,0
5497,1035,266,0
5498,739,563,0
5499,1723,656,0
5500,292,269,1
5501,508,14,1
5502,1498,1018,0
5503,1323,1551,0
5504,3419,611,0
5505,321,809,0
5506,3420,506,0
5507,211,426,1
5508,1313,214,1
5509,65,579,1
5510,2635,1707,0
5511,286,165,1
5512,3425,2002,0
5513,1511,1784,0
5514,3164,2010,1
5515,3426,67,0
5516,533,921,0
5517,996,57,1
5518,1805,136,0
5519,753,2011,0
5520,2359,1489,1
5521,3427,788,0
5522,3428,404,0
5523,3429,14,1
5524,3430,1924,0
5525,3341,2013,0
5526,2029,29,1
5527,3005,1254,0
5528,886,2014,0
5529,2854,752,0
5530,3432,1220,0
5531,2084,29,1
5532,3433,683,0
5533,1305,1132,1
5534,236,437,0
5535,3401,536,1
5536,364,1119,0
5537,1455,640,1
5538,3435,2015,0
5539,3436,464,1
5540,3437,64,0
5541,2425,1355,1
5542,3438,1358,1
5543,2431,359,0
5544,1968,943,0
5545,972,1850,0
5546,1829,867,1
5547,512,959,1
5548,1376,437,1
5549,3135,120,0
5550,1088,1898,0
5551,3440,29,0
5552,1682,402,1
5553,1607,513,1
5554,1474,1838,0
5555,316,700,0
5556,3442,92,1
5557,1420,1825,0
5558,1937,223,0
5559,1352,72,1
5560,1277,1550,0
5561,662,1601,1
5562,2805,1575,0
5563,3443,2017,0
5564,796,833,0
5565,3226,2019,0
5566,444,237,1
5567,1244,1047,0
5568,904,601,1
5569,820,641,1
5570,1708,253,1
5571,700,2020,0
5572,2467,390,1
5573,65,1975,0
5574,2722,90,1
5575,1281,402,1
5576,1965,240,1
5577,1211,92,1
5578,3445,69,1
5579,1737,136,1
5580,3447,48,1
5581,714,356,0
5582,1863,715,0
5583,3448,537,0
5584,1911,439,1
5585,354,534,0
5586,1684,118,1
5587,3451,889,1
5588,1994,14,1
5589,2148,991,0
5590,2996,1358,1
5591,649,148,1
5592,2204,412,1
5593,3453,632,1
5594,3407,942,0
5595,3414,1571,0
5596,3454,1374,1
5597,3083,2005,0
5598,140,1706,0
5599,1710,295,1
5600,2491,2021,0
5601,1158,1683,1
5602,2738,1321,0
5603,2963,148,1
5604,1394,666,1
5605,1939,1113,1
5606,1953,2022,1
5607,1839,591,0
5608,2525,260,1
5609,2962,461,1
5610,3457,2023,0
5611,3458,859,1
5612,846,339,1
5613,2903,1384,0
5614,3459,480,0
5615,503,6,0
5616,1315,1102,1
5617,3134,2024,0
5618,70,427,0
5619,440,1022,1
5620,2446,148,1
5621,809,1523,1
5622,3460,18,0
5623,2413,41,0
5624,439,195,1
5625,3181,1371,0
5626,2303,2025,0
5627,2615,602,0
5628,13,318,1
5629,1422,257,0
5630,552,937,1
5631,37,293,1
5632,3461,80,1
5633,2898,479,1
5634,1758,283,0
5635,1175,63,0
5636,3463,480,1
5637,2211,1742,0
5638,915,67,1
5639,85,319,1
5640,2215,401,1
5641,3063,440,0
5642,1122,537,0
5643,3466,578,1
5644,2031,1253,0
5645,787,1016,0
5646,2860,2028,0
5647,3410,1569,0
5648,3467,1095,0
5649,1053,90,1
5650,518,736,1
5651,96,125,1
5652,1931,362,0
5653,692,56,0
5654,2081,433,1
5655,3468,767,1
5656,2517,187,0
5657,44,90,1
5658,903,1897,1
5659,3469,1549,0
5660,2705,14,1
5661,2727,6,0
5662,3470,27,1
5663,123,164,0
5664,205,237,1
5665,438,1584,0
5666,1288,2030,1
5667,1884,711,1
5668,488,304,1
5669,267,809,0
5670,663,726,1
5671,3472,1611,0
5672,1026,816,0
5673,2250,195,1
5674,1358,1632,0
5675,3474,2031,1
5676,922,190,0
5677,472,481,1
5678,414,194,1
5679,2329,1185,0
5680,2105,1730,1
5681,583,1435,1
5682,2132,528,0
5683,618,1530,0
5684,344,136,1
5685,2980,67,1
5686,3422,215,0
5687,2868,87,1
5688,2590,411,0
5689,2003,90,1
5690,2498,649,0
5691,3476,1505,0
5692,3477,911,1
5693,3478,550,0
5694,3479,1265,0
5695,873,194,1
5696,2154,280,0
5697,1775,261,1
5698,1055,1371,1
5699,3480,1097,0
5700,453,37,1
5701,3481,966,1
5702,2492,1220,0
5703,1392,536,1
5704,3482,22,0
5705,123,260,1
5706,109,257,1
5707,2972,751,0
5708,2920,118,1
5709,2534,971,1
5710,1481,1602,0
5711,1861,1511,0
5712,3484,2033,0
5713,2284,819,0
5714,1367,1918,1
5715,182,1571,1
5716,427,169,1
5717,3485,1619,0
5718,644,1601,0
5719,3486,210,1
5720,1655,214,1
5721,2516,110,0
5722,1917,682,1
5723,2673,233,1
5724,770,120,1
5725,963,148,1
5726,267,680,1
5727,1719,831,0
5728,3487,125,1
5729,2794,1791,0
5730,2370,537,0
5731,286,284,1
5732,286,25,1
5733,63,1035,1
5734,1248,772,0
5735,3303,965,0
5736,2322,253,1
5737,1732,2010,1
5738,2935,437,0
5739,708,411,0
5740,2334,479,1
5741,3489,819,0
5742,2717,364,0
5743,1476,1861,0
5744,1118,1048,1
5745,84,113,0
5746,625,354,1
5747,3491,469,1
5748,3493,1929,0
5749,991,14,1
5750,65,934,1
5751,621,879,0
5752,2575,169,1
5753,246,54,1
5754,2560,1878,0
5755,1447,1380,0
5756,3494,659,0
5757,1924,1237,0
5758,1275,1451,0
5759,1931,338,0
5760,1665,1615,1
5761,345,1268,0
5762,2994,1984,1
5763,732,1222,0
5764,3447,1000,1
5765,2571,1260,0
5766,110,2006,0
5767,1686,148,1
5768,3495,967,0
5769,469,272,1
5770,1555,1735,0
5771,2465,556,1
5772,1590,147,1
5773,2094,1336,0
5774,2682,894,0
5775,524,1222,0
5776,1664,1074,0
5777,1444,1257,0
5778,3497,304,1
5779,1645,1239,1
5780,3498,80,1
5781,966,675,1
5782,221,1083,0
5783,2570,682,0
5784,174,2034,0
5785,2177,396,0
5786,369,963,1
5787,3499,499,0
5788,2189,481,0
5789,896,1813,0
5790,3500,1807,0
5791,927,478,0
5792,784,72,1
5793,2269,356,1
5794,2477,87,1
5795,3501,1591,1
5796,668,1550,0
5797,3251,405,1
5798,613,510,0
5799,3503,850,0
5800,2218,642,1
5801,3387,2036,1
5802,3505,652,0
5803,148,998,1
5804,3220,132,0
5805,3506,327,1
5806,662,800,1
5807,3507,690,1
5808,3508,420,0
5809,1156,148,1
5810,1201,1986,0
5811,1907,2024,0
5812,1619,947,0
5813,3509,2037,0
5814,1681,378,1
5815,460,847,1
5816,1305,1823,0
5817,3511,2000,0
5818,3512,914,1
5819,192,29,1
5820,3513,675,1
5821,1543,148,1
5822,3514,1705,0
5823,2870,826,1
5824,100,1670,1
5825,595,194,1
5826,490,194,1
5827,2154,1147,0
5828,649,29,1
5829,1007,1085,1
5830,1613,396,1
5831,3516,464,1
5832,2591,67,1
5833,3518,1150,0
5834,2446,1701,0
5835,3519,1913,0
5836,2219,2031,0
5837,181,206,1
5838,2637,562,1
5839,1843,1313,1
5840,3209,1395,0
5841,3183,233,1
5842,762,334,1
5843,2818,638,1
5844,1442,1359,0
5845,1542,237,1
5846,2957,1562,1
5847,3379,1301,0
5848,2475,577,1
5849,2032,1326,0
5850,1065,380,1
5851,841,1371,1
5852,3507,14,1
5853,3520,1898,0
5854,3521,233,1
5855,3522,1697,0
5856,3523,562,1
5857,1431,18,1
5858,3524,1265,1
5859,267,67,1
5860,1420,1035,0
5861,1824,1046,1
5862,1671,1950,0
5863,1809,2039,0
5864,1966,1085,0
5865,995,465,0
5866,65,133,1
5867,3146,56,0
5868,3484,1735,0
5869,1052,401,1
5870,3526,821,0
5871,1891,847,1
5872,2315,125,1
5873,3527,111,1
5874,2969,475,1
5875,354,1924,0
5876,1103,443,1
5877,3528,268,1
5878,1665,29,1
5879,3529,304,0
5880,3404,1075,0
5881,2017,1769,1
5882,1473,29,1
5883,649,638,1
5884,65,1604,1
5885,1481,1478,0
5886,482,67,1
5887,2955,493,0
5888,2267,291,0
5889,1616,133,0
5890,853,1638,0
5891,146,27,1
5892,3099,970,0
5893,1313,694,1
5894,518,1548,1
5895,2525,2040,0
5896,656,1970,0
5897,995,921,0
5898,1531,690,1
5899,715,1935,0
5900,166,998,1
5901,2050,686,1
5902,469,1598,1
5903,2721,509,1
5904,1443,1988,0
5905,1078,37,1
5906,1403,69,1
5907,583,989,1
5908,901,1642,0
5909,46,1723,0
5910,2392,125,1
5911,205,638,1
5912,2921,1268,0
5913,3530,1004,0
5914,1138,2006,1
5915,792,52,1
5916,3175,1879,1
5917,52,743,1
5918,3531,792,1
5919,1716,845,0
5920,2419,1401,0
5921,3532,1640,0
5922,706,641,0
5923,471,101,0
5924,1843,1353,0
5925,701,694,0
5926,1450,325,0
5927,125,148,1
5928,855,1278,0
5929,1462,842,0
5930,3279,1966,0
5931,3457,18,0
5932,2246,423,0
5933,336,426,0
5934,1244,90,1
5935,2840,1259,1
5936,1384,29,1
5937,737,1189,0
5938,2894,240,0
5939,3534,880,1
5940,193,1786,1
5941,2426,1594,0
5942,1536,1707,0
5943,1426,269,1
5944,3537,1646,0
5945,2218,148,1
5946,246,899,0
5947,1442,253,1
5948,3449,1584,1
5949,1450,1018,1
5950,1667,133,0
5951,3456,787,0
5952,1817,880,1
5953,2471,29,1
5954,777,464,1
5955,1884,67,1
5956,524,998,1
5957,1126,237,1
5958,2605,208,1
5959,1612,711,1
5960,820,322,1
5961,2248,132,1
5962,2939,16,0
5963,3371,100,1
5964,3138,27,1
5965,2619,1787,0
5966,52,2042,1
5967,989,1995,1
5968,1545,1611,1
5969,340,365,0
5970,721,1903,0
5971,10,479,1
5972,1558,2043,0
5973,3139,470,0
5974,1249,318,0
5975,3156,204,0
5976,3538,258,1
5977,1774,2044,1
5978,958,550,1
5979,3479,1786,0
5980,1027,1386,0
5981,109,1668,1
5982,2343,970,0
5983,2127,1983,0
5984,950,711,1
5985,512,738,1
5986,3540,1468,0
5987,3321,1364,0
5988,3541,1149,0
5989,424,67,1
5990,3542,1363,0
5991,1700,424,0
5992,3476,2034,1
5993,2322,492,1
5994,2244,566,1
5995,524,280,1
5996,362,983,0
5997,287,106,1
5998,3544,273,1
5999,3545,1825,0
6000,65,271,1
6001,1120,464,1
6002,241,1567,0
6003,483,1602,0
6004,1531,270,1
6005,688,889,0
6006,1744,1904,0
6007,3459,1532,0
6008,602,292,0
6009,1599,287,0
6010,595,868,1
6011,1766,914,1
6012,988,1781,0
6013,3546,1056,0
6014,1733,2046,1
6015,3548,38,1
6016,1127,921,0
6017,1174,2047,0
6018,3550,111,1
6019,2637,322,0
6020,3551,700,0
6021,2135,443,1
6022,3552,115,1
6023,267,2046,1
6024,814,1519,0
6025,2508,1475,0
6026,3246,1245,0
6027,344,27,1
6028,3190,187,0
6029,1775,67,1
6030,1653,37,0
6031,480,1095,0
6032,2811,1142,0
6033,1139,853,0
6034,1530,1591,0
6035,846,866,0
6036,1323,562,1
6037,3553,1343,0
6038,1078,835,1
6039,367,232,1
6040,589,550,1
6041,2349,757,1
6042,3554,208,1
6043,1978,654,0
6044,295,1972,0
6045,423,1297,0
6046,3555,80,1
6047,3556,875,1
6048,1142,611,0
6049,816,2050,0
6050,2324,1008,0
6051,2523,1502,1
6052,65,1707,1
6053,3557,792,1
6054,940,2051,0
6055,1618,54,0
6056,1508,690,1
6057,1462,1455,1
6058,2402,172,0
6059,1618,103,1
6060,2532,144,1
6061,3559,683,0
6062,1770,1703,0
6063,2741,565,1
6064,3492,1926,0
6065,407,1859,1
6066,1879,1600,0
6067,3258,761,1
6068,84,1148,0
6069,602,319,1
6070,3562,100,1
6071,2807,1831,0
6072,2866,1986,0
6073,3563,1108,0
6074,3214,739,0
6075,1267,2052,0
