,smiles,sequence,interactions
1617,1326,175,0
1618,14,446,1
1619,58,150,1
1620,1329,686,0
1621,140,1199,0
1622,1076,28,1
1623,1331,319,1
1624,367,1200,1
1625,14,1202,1
1626,1225,724,0
1627,1334,209,0
1628,1337,28,1
1629,1338,85,1
1630,139,914,0
1631,1339,380,1
1632,23,656,1
1633,76,9,1
1634,9,9,1
1635,14,49,1
1636,497,1205,0
1637,1342,3,1
1638,1013,230,1
1639,69,448,1
1640,101,57,0
1641,1344,1207,0
1642,1345,448,1
1643,23,126,1
1644,1346,404,0
1645,203,475,1
1646,1347,1208,0
1647,1348,614,0
1648,1349,1037,1
1649,9,267,1
1650,203,1209,1
1651,13,1210,1
1652,800,28,1
1653,631,198,1
1654,706,28,1
1655,754,98,1
1656,1351,866,0
1657,1345,9,1
1658,31,194,0
1659,1354,1211,0
1660,145,9,1
1661,96,1213,1
1662,155,422,1
1663,1355,1021,1
1664,1356,1214,0
1665,1357,1215,0
1666,607,1216,0
1667,277,978,0
1668,1358,1217,0
1669,1360,1218,0
1670,621,1219,1
1671,76,967,1
1672,1361,209,0
1673,1362,9,1
1674,1363,677,0
1675,36,1221,0
1676,58,9,1
1677,1365,1223,0
1678,1366,475,1
1679,609,1225,0
1680,1367,1226,0
1681,1368,28,1
1682,315,1227,1
1683,37,511,0
1684,1370,9,1
1685,92,480,0
1686,1372,443,1
1687,23,76,1
1688,1219,1229,0
1689,1373,1230,1
1690,58,1231,1
1691,108,225,0
1692,1374,492,0
1693,1375,360,0
1694,373,1232,0
1695,1377,169,0
1696,631,28,1
1697,1378,1233,0
1698,197,1234,0
1699,790,44,1
1700,1337,28,1
1701,167,1236,1
1702,453,175,0
1703,1380,1237,1
1704,14,1238,1
1705,1381,773,0
1706,466,1240,1
1707,1383,28,1
1708,228,33,0
1709,23,818,1
1710,366,1242,0
1711,1385,9,1
1712,1386,282,1
1713,366,1243,0
1714,705,1095,1
1715,778,1244,0
1716,14,719,1
1717,934,1245,0
1718,263,9,1
1719,1283,3,1
1720,51,1212,1
1721,263,9,1
1722,1388,530,0
1723,1389,460,1
1724,1391,28,1
1725,1348,160,0
1726,1392,641,0
1727,1394,837,0
1728,65,1192,0
1729,1396,3,1
1730,1100,353,0
1731,26,232,0
1732,1392,1047,0
1733,14,481,1
1734,325,946,0
1735,1397,93,1
1736,445,28,1
1737,1398,504,1
1738,821,1217,0
1739,1400,1250,0
1740,829,1251,0
1741,14,1252,1
1742,1060,1253,0
1743,477,709,0
1744,638,1254,0
1745,228,1255,0
1746,1402,1257,0
1747,1403,226,1
1748,974,9,1
1749,1011,426,0
1750,1228,28,1
1751,54,1258,1
1752,544,1259,1
1753,1405,1006,0
1754,1406,1260,0
1755,23,1261,1
1756,929,9,1
1757,986,28,1
1758,1407,897,0
1759,1408,903,1
1760,701,28,1
1761,1410,28,1
1762,1411,1095,1
1763,1412,980,0
1764,529,1152,0
1765,1413,85,1
1766,1414,182,0
1767,14,1033,1
1768,1415,1264,0
1769,1416,28,1
1770,158,142,0
1771,381,63,0
1772,754,145,1
1773,1417,201,0
1774,1,1165,1
1775,1418,1266,0
1776,14,1267,1
1777,274,1076,0
1778,1419,28,1
1779,1420,494,1
1780,1421,1027,0
1781,1422,3,1
1782,587,66,0
1783,1423,226,1
1784,1424,1268,0
1785,197,1269,0
1786,1425,28,1
1787,1426,835,0
1788,312,3,1
1789,155,80,1
1790,530,337,1
1791,1427,1270,0
1792,1428,1271,0
1793,1132,1272,0
1794,1430,87,1
1795,155,1275,1
1796,1432,460,1
1797,889,251,0
1798,23,1276,1
1799,659,1093,0
1800,51,287,1
1801,1433,1277,1
1802,23,395,1
1803,631,28,1
1804,9,9,1
1805,1434,565,1
1806,14,1278,1
1807,566,466,1
1808,1435,1279,0
1809,1437,168,1
1810,625,1280,0
1811,14,31,1
1812,1439,573,0
1813,1223,46,0
1814,1440,48,0
1815,1441,1130,0
1816,1442,28,1
1817,1334,108,0
1818,14,788,1
1819,419,28,1
1820,189,198,1
1821,466,1281,1
1822,1443,1094,0
1823,1444,742,0
1824,212,781,0
1825,866,1282,0
1826,1446,246,0
1827,1447,209,0
1828,1448,1283,0
1829,1450,50,1
1830,1451,1284,0
1831,315,1285,1
1832,1454,1287,0
1833,574,1234,0
1834,1456,383,0
1835,544,9,1
1836,1018,1022,1
1837,1334,1288,0
1838,1388,1289,0
1839,880,1007,0
1840,802,73,1
1841,1459,28,1
1842,1463,118,1
1843,783,328,0
1844,1319,923,0
1845,524,28,1
1846,263,9,1
1847,466,719,1
1848,1464,1292,0
1849,1465,599,0
1850,304,1294,0
1851,615,1296,0
1852,1468,1256,0
1853,1469,747,1
1854,14,960,1
1855,1470,753,1
1856,1473,1298,0
1857,1474,135,0
1858,647,28,1
1859,795,56,0
1860,571,639,0
1861,1196,190,0
1862,367,143,1
1863,570,882,0
1864,497,1299,0
1865,1031,181,0
1866,134,1301,0
1867,11,732,0
1868,997,69,1
1869,1477,511,0
1870,1478,211,1
1871,165,968,1
1872,1439,493,0
1873,1166,1303,0
1874,803,1304,1
1875,58,69,1
1876,1479,1305,0
1877,155,834,1
1878,339,392,0
1879,1480,1251,0
1880,579,9,1
1881,1482,1306,0
1882,1483,226,1
1883,1281,1308,1
1884,1484,789,0
1885,32,28,1
1886,1485,1004,1
1887,1486,56,0
1888,1487,836,0
1889,728,164,1
1890,416,1310,1
1891,786,671,0
1892,23,1212,1
1893,1488,879,1
1894,1489,382,1
1895,154,44,1
1896,9,338,1
1897,1492,587,0
1898,1356,600,0
1899,23,1312,1
1900,23,1212,1
1901,1493,282,1
1902,1494,310,0
1903,150,148,0
1904,1233,28,1
1905,1495,987,0
1906,1496,1313,0
1907,14,9,1
1908,1345,9,1
1909,1497,28,1
1910,1045,1314,0
1911,681,1221,0
1912,393,873,0
1913,1498,1114,0
1914,23,792,1
1915,23,1317,1
1916,1500,89,1
1917,1501,879,0
1918,1502,1318,0
1919,23,1319,1
1920,887,1320,0
1921,749,89,1
1922,477,1321,0
1923,30,9,1
1924,767,914,0
1925,68,708,0
1926,1505,1322,0
1927,1105,1079,0
1928,1356,1323,0
1929,1363,344,0
1930,222,1324,0
1931,529,1088,0
1932,1506,59,1
1933,802,828,1
1934,466,1326,1
1935,373,996,0
1936,23,1327,1
1937,1507,1169,0
1938,1508,1328,0
1939,1509,601,1
1940,1510,81,1
1941,269,407,1
1942,1511,778,0
1943,1513,87,1
1944,1514,343,0
1945,1515,463,0
1946,58,145,1
1947,762,356,0
1948,728,9,1
1949,1516,28,1
1950,825,890,1
1951,902,28,1
1952,263,58,1
1953,1518,1332,1
1954,1519,1333,0
1955,1076,28,1
1956,23,1213,1
1957,477,1075,0
1958,951,1334,0
1959,214,953,0
1960,9,69,1
1961,435,1335,0
1962,341,28,1
1963,416,9,1
1964,1171,122,1
1965,30,714,1
1966,1520,1196,1
1967,1038,1014,0
1968,23,1337,1
1969,276,600,0
1970,9,473,1
1971,23,504,1
1972,416,1338,1
1973,23,1247,1
1974,1314,1014,0
1975,1522,1340,1
1976,1523,1341,0
1977,1525,258,1
1978,534,28,1
1979,1128,1342,0
1980,1526,3,1
1981,158,606,0
1982,31,1343,0
1983,222,365,0
1984,1527,1344,0
1985,1528,118,1
1986,87,6,0
1987,682,9,1
1988,1530,457,1
1989,1531,174,0
1990,492,963,0
1991,1532,1102,0
1992,821,1348,0
1993,1534,9,1
1994,515,297,1
1995,609,243,0
1996,1536,1056,0
1997,833,9,1
1998,216,1250,0
1999,690,236,1
2000,14,1340,1
2001,14,9,1
2002,412,491,0
2003,279,9,1
2004,780,1354,0
2005,1539,1355,0
2006,1349,595,1
2007,1541,89,1
2008,1542,28,1
2009,26,1225,0
2010,1544,226,1
2011,1545,1005,0
2012,1546,321,1
2013,1547,87,1
2014,466,1357,1
2015,1548,89,1
2016,1549,91,1
2017,1550,28,1
2018,1551,1166,0
2019,1552,385,0
2020,391,296,1
2021,51,44,1
2022,1553,1360,0
2023,966,28,1
2024,1045,1084,0
2025,1555,278,1
2026,1556,245,0
2027,1557,1362,0
2028,1558,974,0
2029,1561,1115,1
2030,1562,28,1
2031,882,239,0
2032,222,1363,0
2033,14,244,1
2034,1557,1364,0
2035,1564,161,0
2036,633,6,0
2037,1565,1367,0
2038,280,72,0
2039,1566,1369,0
2040,135,1370,0
2041,169,1371,1
2042,23,1372,1
2043,14,899,1
2044,1567,256,1
2045,1568,1373,0
2046,1569,988,0
2047,1522,220,1
2048,114,1375,0
2049,1391,28,1
2050,1570,1005,0
2051,571,577,0
2052,1572,5,1
2053,304,1379,0
2054,824,461,0
2055,1574,1164,1
2056,545,28,1
2057,51,140,1
2058,23,1380,1
2059,1577,1381,0
2060,1578,63,0
2061,1065,62,1
2062,1579,1382,0
2063,1580,538,0
2064,14,1036,1
2065,1228,28,1
2066,1293,1383,0
2067,1583,531,0
2068,1584,85,1
2069,1348,679,0
2070,1585,1384,1
2071,324,98,1
2072,1586,718,0
2073,1587,9,1
2074,167,1385,1
2075,1588,432,0
2076,733,1133,0
2077,1589,1386,0
2078,1590,1387,0
2079,1119,933,0
2080,68,587,0
2081,1317,9,1
2082,1,73,1
2083,1591,475,1
2084,271,1389,0
2085,801,3,1
2086,1592,9,1
2087,23,11,1
2088,1593,749,0
2089,391,547,1
2090,23,154,1
2091,1594,85,1
2092,14,1391,1
2093,391,1392,1
2094,222,869,0
2095,1191,1393,1
2096,1595,275,0
2097,1596,692,1
2098,1031,1394,0
2099,571,1146,0
2100,1597,258,1
2101,23,1395,1
2102,603,704,0
2103,814,28,1
2104,1598,44,1
2105,188,649,0
2106,764,1396,0
2107,1599,1204,0
2108,1502,1301,0
2109,1600,1397,0
2110,1601,9,1
2111,1602,920,0
2112,865,28,1
2113,1604,984,0
2114,247,258,1
2115,1552,99,0
2116,76,446,1
2117,1515,197,0
2118,1605,1149,0
2119,1606,154,1
2120,1607,523,0
2121,1608,1401,0
2122,417,1402,0
2123,213,625,0
2124,14,750,1
2125,1610,1056,0
2126,1611,1142,0
2127,23,1403,1
2128,1612,89,1
2129,1613,980,0
2130,1614,758,1
2131,136,371,0
2132,817,48,0
2133,1579,20,0
2134,167,457,1
2135,1615,1321,0
2136,875,1404,0
2137,274,500,0
2138,140,1405,0
2139,226,28,1
2140,1617,321,1
2141,1618,44,1
2142,125,1406,0
2143,564,118,1
2144,499,425,1
2145,1620,641,0
2146,279,9,1
2147,59,28,1
2148,74,1407,1
2149,1621,742,1
2150,821,1401,0
2151,205,1408,0
2152,1622,1409,0
2153,1623,1410,0
2154,23,1411,1
2155,712,519,1
2156,1624,1412,1
2157,14,905,1
2158,1625,747,0
2159,875,60,0
2160,1626,85,1
2161,1628,28,1
2162,23,1415,1
2163,1629,751,0
2164,1065,117,1
2165,1630,1416,0
2166,163,28,1
2167,169,721,1
2168,14,545,1
2169,1631,1418,0
2170,1632,706,0
2171,1633,1349,1
2172,1635,1172,0
2173,859,28,1
2174,278,473,1
2175,245,442,1
2176,1639,63,0
2177,17,695,0
2178,373,1394,0
2179,1640,1218,0
2180,669,1014,0
2181,712,44,1
2182,690,1421,1
2183,54,1422,1
2184,695,1226,0
2185,1644,627,1
2186,71,252,0
2187,1645,89,1
2188,922,256,1
2189,23,87,1
2190,566,69,1
2191,864,28,1
2192,1646,667,0
2193,14,1424,1
2194,1647,363,1
2195,1633,1162,1
2196,413,600,0
2197,14,378,1
2198,702,1426,0
2199,14,9,1
2200,1649,1430,1
2201,14,98,1
2202,1650,106,1
2203,1651,198,0
2204,1652,91,1
2205,322,546,0
2206,1653,1431,0
2207,14,1432,1
2208,1592,837,1
2209,1655,1433,0
2210,1656,44,1
2211,1639,1434,0
2212,40,1435,0
2213,30,69,1
2214,1658,506,0
2215,1659,1436,0
2216,14,1437,1
2217,1661,335,0
2218,324,792,1
2219,417,389,0
2220,796,3,1
2221,306,294,0
2222,1566,357,0
2223,190,1438,0
2224,1663,1439,0
2225,739,597,0
2226,1451,75,0
2227,58,9,1
2228,203,1440,1
2229,981,1124,1
2230,800,28,1
2231,1664,85,1
2232,14,968,1
2233,1665,1441,0
2234,1454,1442,0
2235,1667,783,0
2236,1415,729,0
2237,1419,28,1
2238,558,341,1
2239,1669,148,0
2240,11,51,0
2241,1670,733,0
2242,821,472,0
2243,615,1014,0
2244,1280,1443,0
2245,1459,28,1
2246,1672,106,1
2247,1542,211,1
2248,1673,497,1
2249,1674,282,1
2250,403,1013,0
2251,85,355,0
2252,915,125,0
2253,1676,900,1
2254,1677,1380,0
2255,1446,261,0
2256,579,9,1
2257,1678,1194,0
2258,615,1173,0
2259,472,1444,0
2260,1679,1104,0
2261,882,178,0
2262,348,1445,0
2263,1680,28,1
2264,579,319,1
2265,1681,135,0
2266,1682,873,0
2267,1683,696,0
2268,1515,1061,0
2269,191,3,1
2270,475,713,0
2271,1208,686,0
2272,1684,534,0
2273,1685,28,1
2274,1686,407,1
2275,1687,140,1
2276,927,28,1
2277,51,407,1
2278,728,9,1
2279,59,198,1
2280,1689,228,0
2281,1691,28,1
2282,1692,527,1
2283,1693,565,1
2284,1695,321,1
2285,916,299,0
2286,9,9,1
2287,925,1447,0
2288,203,150,1
2289,322,1448,0
2290,339,1173,0
2291,249,1322,0
2292,436,3,1
2293,1698,520,0
2294,23,1371,1
2295,1699,81,1
2296,73,246,0
2297,14,1450,1
2298,1700,1283,0
2299,220,28,1
2300,648,28,1
2301,1032,89,1
2302,391,296,1
2303,1702,9,1
2304,324,1384,1
2305,1703,482,0
2306,1704,301,1
2307,23,217,1
2308,14,8,1
2309,1705,880,1
2310,14,1452,1
2311,591,231,0
2312,1707,1453,0
2313,728,150,1
2314,1708,848,0
2315,1000,556,0
2316,582,1215,0
2317,11,592,0
2318,14,565,1
2319,1709,1056,0
2320,1710,321,1
2321,1711,270,0
2322,1713,28,1
2323,579,1455,1
2324,1714,279,1
2325,223,28,1
2326,1433,94,1
2327,173,537,0
2328,198,1456,1
2329,133,421,1
2330,1487,286,0
2331,65,35,0
2332,450,553,1
2333,999,717,1
2334,324,1459,1
2335,69,69,1
2336,1723,1071,1
2337,866,1460,0
2338,598,28,1
2339,690,1461,1
2340,1708,789,0
2341,1724,1206,0
2342,472,538,0
2343,987,736,0
2344,1725,511,0
2345,529,1079,0
2346,689,492,0
2347,1726,1094,0
2348,1727,397,1
2349,472,1462,0
2350,404,1463,0
2351,1729,3,1
2352,1730,773,0
2353,922,153,1
2354,616,351,0
2355,14,157,1
2356,1731,10,0
2357,1705,205,1
2358,678,1465,0
2359,136,301,0
2360,466,413,1
2361,1733,28,1
2362,14,179,1
2363,1734,726,0
2364,65,1467,0
2365,1736,28,1
2366,1294,5,1
2367,23,1022,1
2368,751,28,1
2369,14,217,1
2370,23,3,1
2371,566,9,1
2372,167,44,1
2373,817,837,0
2374,352,392,0
2375,1738,920,1
2376,1739,1469,0
2377,730,191,0
2378,1562,1470,0
2379,167,747,1
2380,30,29,1
2381,223,28,1
2382,733,397,0
2383,803,613,1
2384,203,115,1
2385,1740,578,0
2386,631,28,1
2387,1741,118,1
2388,1742,1037,1
2389,61,1471,0
2390,880,245,0
2391,237,263,0
2392,14,1472,1
2393,445,28,1
2394,466,183,1
2395,1745,1196,0
2396,716,1473,0
2397,1415,1118,0
2398,58,9,1
2399,191,3,1
2400,1746,461,0
2401,658,509,0
2402,26,754,0
2403,121,78,0
2404,31,189,0
2405,14,9,1
2406,1726,1474,0
2407,1579,18,0
2408,315,202,1
2409,1748,386,0
2410,1749,631,0
2411,1750,1091,0
2412,1751,94,1
2413,1752,1476,0
2414,203,1290,1
2415,1753,234,0
2416,1754,9,1
2417,31,1110,0
2418,1726,224,0
2419,23,170,1
2420,1583,308,0
2421,71,1110,0
2422,1755,1478,0
2423,631,28,1
2424,14,173,1
2425,722,237,0
2426,1480,1093,0
2427,26,1429,0
2428,315,1480,1
2429,1758,140,1
2430,14,205,1
2431,1763,9,1
2432,30,9,1
2433,1691,28,1
2434,135,424,0
2435,1765,1282,0
2436,14,1161,1
2437,929,9,1
2438,764,1463,0
2439,477,509,0
2440,1766,1483,0
2441,762,1318,0
2442,481,639,0
2443,1768,1198,0
2444,1769,1303,0
2445,603,133,0
2446,1770,920,1
2447,591,1484,0
2448,999,717,1
2449,1773,920,1
2450,1670,1149,0
2451,26,1253,0
2452,319,1242,1
2453,1774,1486,0
2454,1775,190,0
2455,1776,688,1
2456,14,1487,1
2457,54,1422,1
2458,1779,28,1
2459,1233,28,1
2460,1780,1488,0
2461,1189,9,1
2462,1781,1420,0
2463,499,3,1
2464,222,1489,0
2465,690,1421,1
2466,1064,1042,0
2467,1498,1490,0
2468,1766,1492,0
2469,658,103,0
2470,233,1399,0
2471,1169,285,0
2472,23,211,1
2473,1785,784,0
2474,199,1382,0
2475,1787,1336,0
2476,582,1022,0
2477,1788,256,1
2478,1508,1166,0
2479,1790,1495,0
2480,1791,1368,0
2481,1326,88,0
2482,1792,553,1
2483,1794,1498,0
2484,645,28,1
2485,971,28,1
2486,13,153,1
2487,1795,198,1
2488,1796,89,1
2489,121,759,0
2490,1799,665,1
2491,701,28,1
2492,1800,200,1
2493,480,859,0
2494,23,513,1
2495,1407,1171,0
2496,431,28,1
2497,1802,1499,0
2498,324,252,1
2499,764,657,0
2500,1803,789,0
2501,929,9,1
2502,393,114,0
2503,1804,737,0
2504,1805,343,0
2505,722,1501,0
2506,136,1502,0
2507,283,999,1
2508,23,717,1
2509,1807,1350,0
2510,366,862,0
2511,1809,143,1
2512,1810,617,0
2513,1272,1503,0
2514,324,1504,1
2515,412,948,0
2516,14,814,1
2517,14,217,1
2518,1811,1505,0
2519,518,1506,0
2520,23,1507,1
2521,1570,765,0
2522,14,1509,1
2523,1776,770,0
2524,99,455,1
2525,1813,9,1
2526,911,5,1
2527,862,91,1
2528,1814,94,1
2529,1816,1080,0
2530,1817,433,0
2531,1818,1511,0
2532,1819,633,0
2533,1820,94,1
2534,1326,385,0
2535,529,299,0
2536,1102,497,1
2537,1824,256,1
2538,1825,1385,0
2539,150,160,0
2540,173,1514,0
2541,1826,1356,0
2542,1827,413,1
2543,545,28,1
2544,888,777,0
2545,410,1515,0
2546,623,871,0
2547,330,1017,0
2548,23,271,1
2549,58,473,1
2550,23,44,1
2551,825,359,1
2552,1828,112,0
2553,1484,1311,0
2554,1337,28,1
2555,1830,497,1
2556,4,748,0
2557,1831,28,1
2558,755,1516,0
2559,9,9,1
2560,13,1517,1
2561,665,1518,0
2562,304,1519,0
2563,177,1520,0
2564,1836,475,1
2565,1151,245,0
2566,14,126,1
2567,1837,243,1
2568,1838,28,1
2569,31,99,0
2570,23,1521,1
2571,1839,9,1
2572,1122,512,0
2573,14,186,1
2574,518,28,1
2575,391,1033,1
2576,754,38,1
2577,9,356,1
2578,1473,511,0
2579,14,1523,1
2580,1841,773,0
2581,1842,1524,0
2582,1843,1262,0
2583,1583,1525,0
2584,1844,46,0
2585,23,1526,1
2586,1845,718,0
2587,9,90,1
2588,237,417,0
2589,604,1110,0
2590,1846,1527,0
2591,1847,270,0
2592,1579,739,0
2593,155,1120,1
2594,1848,1528,0
2595,453,1530,0
2596,1849,961,0
2597,303,1069,0
2598,728,9,1
2599,273,134,0
2600,1850,28,1
2601,23,1533,1
2602,1851,1438,0
2603,803,958,1
2604,509,226,1
2605,405,1022,1
2606,1853,1534,0
2607,562,948,0
2608,1742,1037,1
2609,416,838,1
2610,352,741,0
2611,907,430,0
2612,324,399,1
2613,475,417,0
2614,1856,457,1
2615,1002,1537,0
2616,1857,829,0
2617,450,226,1
2618,416,382,1
2619,247,258,1
2620,14,217,1
2621,345,3,1
2622,1863,282,1
2623,1864,1367,0
2624,1865,595,1
2625,796,3,1
2626,1866,1413,0
2627,391,584,1
2628,279,1263,1
2629,1868,1079,0
2630,169,527,1
2631,148,1448,0
2632,425,355,0
2633,477,1544,0
2634,1870,1545,0
2635,1871,140,1
2636,23,1547,1
2637,1655,1548,0
2638,1873,28,1
2639,1437,168,1
2640,1874,74,1
2641,433,1549,0
2642,14,949,1
2643,1876,565,1
2644,220,28,1
2645,1853,728,0
2646,1877,211,1
2647,14,1551,1
2648,1880,1448,0
2649,1881,330,0
2650,324,147,1
2651,104,160,0
2652,1882,9,1
2653,26,1553,0
2654,1608,1250,0
2655,1885,460,1
2656,1886,718,0
2657,1887,74,1
2658,562,1192,0
2659,1425,347,1
2660,706,28,1
2661,1064,1152,0
2662,167,1021,1
2663,1068,1546,0
2664,14,273,1
2665,793,1556,1
2666,655,194,1
2667,23,3,1
2668,607,1557,0
2669,1890,1558,0
2670,825,81,1
2671,119,1554,0
2672,7,669,0
2673,1892,355,0
2674,802,81,1
2675,1893,1321,0
2676,23,1561,1
2677,1,883,1
2678,587,786,0
2679,33,28,1
2680,1522,104,1
2681,1018,236,1
2682,1894,1562,0
2683,1895,947,0
2684,79,308,0
2685,381,1563,0
2686,1896,28,1
2687,1031,1035,0
2688,577,419,1
2689,1897,1564,0
2690,1898,482,0
2691,26,292,0
2692,14,704,1
2693,23,85,1
2694,1151,867,0
2695,1901,9,1
2696,878,93,0
2697,1902,1567,0
2698,1,620,1
2699,778,657,0
2700,1903,1568,0
2701,561,1569,0
2702,1904,434,0
2703,233,1051,0
2704,1906,586,0
2705,1425,347,1
2706,1792,753,1
2707,1907,282,1
2708,1908,1570,0
2709,4,1571,0
2710,14,1572,1
2711,1911,1384,1
2712,1639,1535,0
2713,14,1573,1
2714,155,276,1
2715,324,688,1
2716,23,623,1
2717,4,1575,0
2718,540,1380,1
2719,1684,127,0
2720,466,1576,1
2721,1913,9,1
2722,1914,718,0
2723,145,1579,1
2724,145,150,1
2725,1916,399,1
2726,30,77,1
2727,1917,410,0
2728,1213,1041,0
2729,1064,1370,0
2730,1918,1280,0
2731,1919,1172,0
2732,76,9,1
2733,212,1580,0
2734,476,1384,1
2735,1551,191,0
2736,409,1581,0
2737,1,883,1
2738,1034,1515,0
2739,1920,1582,0
2740,1921,251,1
2741,99,9,1
2742,570,1158,0
2743,1922,558,1
2744,1923,202,1
2745,579,699,1
2746,1924,1313,0
2747,1925,32,0
2748,1927,929,0
2749,611,565,1
2750,283,1180,1
2751,558,341,1
2752,1928,1494,0
2753,466,1584,1
2754,1930,69,1
2755,524,28,1
2756,587,144,0
2757,23,883,1
2758,1932,1107,0
2759,1933,1251,0
2760,1934,788,0
2761,471,381,0
2762,203,1290,1
2763,1527,1114,0
2764,324,595,1
2765,1669,1079,0
2766,676,3,1
2767,882,301,0
2768,202,788,0
2769,931,1587,1
2770,1102,1056,1
2771,31,340,0
2772,1937,1044,0
2773,1938,1588,0
2774,378,750,0
2775,1258,9,1
2776,1939,1589,0
2777,1940,3,1
2778,524,28,1
2779,14,217,1
2780,721,28,1
2781,14,959,1
2782,762,910,0
2783,1941,1405,0
2784,1942,134,0
2785,1501,897,0
2786,410,1255,0
2787,1046,1000,0
2788,475,1007,0
2789,866,1320,0
2790,1943,1095,1
2791,1944,1592,0
2792,1945,953,0
2793,1508,663,0
2794,705,767,1
2795,751,28,1
2796,1946,959,0
2797,140,889,0
2798,391,1594,1
2799,1551,1595,0
2800,1947,511,1
2801,1948,554,1
2802,1128,1280,0
2803,225,1307,0
2804,850,28,1
2805,417,1596,0
2806,821,1598,0
2807,23,168,1
2808,1950,1390,1
2809,410,1323,0
2810,14,1599,1
2811,1951,728,0
2812,7,121,0
2813,1952,1222,0
2814,1953,28,1
2815,23,147,1
2816,1954,822,0
2817,1406,910,0
2818,669,1254,0
2819,1955,556,0
2820,1956,718,0
2821,986,28,1
2822,23,589,1
2823,562,94,0
2824,801,3,1
2825,58,9,1
2826,26,301,0
2827,758,95,0
2828,1957,1123,0
2829,23,439,1
2830,1130,870,0
2831,237,1242,0
2832,427,1552,0
2833,133,281,1
2834,1620,597,0
2835,1958,147,1
2836,472,136,0
2837,615,198,0
2838,26,1601,0
2839,1960,153,1
2840,9,90,1
2841,1961,458,0
2842,1963,262,0
2843,916,1603,0
2844,339,1458,0
2845,1964,28,1
2846,23,1605,1
2847,1965,1606,0
2848,23,1607,1
2849,1334,980,0
2850,1966,1608,1
2851,167,399,1
2852,1864,132,0
2853,754,725,1
2854,1968,520,1
2855,331,1610,1
2856,1970,356,0
2857,594,679,0
2858,339,1613,0
2859,987,63,0
2860,145,9,1
2861,416,1614,1
2862,99,959,1
2863,197,359,0
2864,762,786,0
2865,1608,1114,0
2866,445,28,1
2867,206,28,1
2868,41,359,1
2869,1971,1615,0
2870,58,1616,1
2871,14,217,1
2872,636,859,0
2873,14,391,1
2874,1972,264,0
2875,1326,1619,0
2876,14,1033,1
2877,99,1050,1
2878,665,475,0
2879,1293,1621,0
2880,1975,1622,0
2881,1976,1623,0
2882,416,926,1
2883,431,28,1
2884,797,355,0
2885,825,1232,1
2886,423,153,1
2887,1977,211,1
2888,306,336,0
2889,416,1624,1
2890,1978,508,0
2891,307,1625,0
2892,726,1626,0
2893,391,499,1
2894,445,28,1
2895,14,123,1
2896,278,274,1
2897,1979,28,1
2898,1118,565,1
2899,522,154,0
2900,1975,1628,0
2901,1982,123,0
2902,1983,3,1
2903,721,28,1
2904,468,1629,0
2905,1557,1038,0
2906,882,161,0
2907,1985,558,0
2908,1986,1384,1
2909,1987,69,1
2910,1500,89,1
2911,351,1630,0
2912,1990,1631,0
2913,708,1505,0
2914,23,558,1
2915,1991,1633,0
2916,1992,1537,0
2917,609,598,0
2918,566,297,1
2919,1994,1026,0
2920,1995,28,1
2921,334,1634,0
2922,462,28,1
2923,1579,663,0
2924,1105,220,0
2925,623,940,0
2926,14,388,1
2927,1996,297,1
2928,1997,1635,0
2929,942,730,0
2930,1999,382,1
2931,1076,28,1
2932,2000,1205,0
2933,2001,1637,1
2934,1241,337,1
2935,728,9,1
2936,279,959,1
2937,981,150,1
2938,65,355,0
2939,352,1638,0
2940,2002,317,1
2941,169,504,1
2942,932,1385,0
2943,2003,1639,0
2944,2004,1641,0
2945,2005,1642,0
2946,1168,576,0
2947,2006,443,1
2948,2007,1643,0
2949,14,474,1
2950,2008,758,0
2951,14,217,1
2952,1345,455,1
2953,155,1644,1
2954,625,837,0
2955,2010,321,1
2956,9,9,1
2957,2011,1559,0
2958,1691,28,1
2959,638,24,0
2960,1927,1645,0
2961,2012,1646,1
2962,1,881,1
2963,1484,545,0
2964,1562,1029,1
2965,2013,1647,0
2966,759,321,0
2967,466,1553,1
2968,1,474,1
2969,1362,9,1
2970,922,294,1
2971,598,198,1
2972,2014,87,1
2973,2015,140,1
2974,1857,788,0
2975,23,1648,1
2976,397,1060,0
2977,23,1614,1
2978,145,9,1
2979,23,1649,1
2980,780,1650,0
2981,155,91,1
2982,51,1651,1
2983,586,739,0
2984,94,202,1
2985,114,1652,0
2986,2018,118,1
2987,2019,736,0
2988,534,28,1
2989,1731,1653,0
2990,2021,103,0
2991,2022,1007,0
2992,1348,796,0
2993,14,31,1
2994,14,1654,1
2995,2024,688,1
2996,1857,1655,0
2997,23,939,1
2998,2027,763,0
2999,163,28,1
3000,2028,205,0
3001,23,252,1
3002,2029,1384,1
3003,276,748,0
3004,2030,1657,0
3005,639,255,1
3006,466,1658,1
3007,58,9,1
3008,1818,1659,0
3009,640,847,0
3010,2032,1660,0
3011,2033,1662,0
3012,1497,5,1
3013,1480,660,0
3014,2034,1227,1
3015,61,1531,0
3016,472,743,0
3017,216,1663,0
3018,108,822,0
3019,59,28,1
3020,782,426,0
3021,1259,1664,0
3022,184,587,0
3023,1522,123,1
3024,155,282,1
3025,23,792,1
3026,560,395,1
3027,1844,293,0
3028,311,1666,0
3029,1262,1667,0
3030,1065,123,1
3031,1019,3,1
3032,758,1172,0
3033,1497,28,1
3034,518,28,1
3035,2037,28,1
3036,23,566,1
3037,823,1668,1
